Base,equiv(Base),Reactant1,equiv(Reactant1),Reactant2,equiv(Reactant2),Product,yield,solvent,DielectricConstant,time,T,Additive1,equiv(Additive1),Additive2,equiv(Additive2),MS,MWI,doi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC(C)(C)N,3,CC1=CC(S(=O)(=O)F)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,1,CC1=CC(S(=O)(=O)NC(C)(C)C)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,0,C(Cl)Cl,8.9,24,25,,,,,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC(C)(C)N,1,CC1=CC(S(=O)(=O)F)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,1,CC1=CC(S(=O)(=O)NC(C)(C)C)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,2,CS(=O)C,46.8,24,80,CN(C)C1=CC=NC=C1,1,,,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C12=NCCCN1CCCCC2,0.3,CC(C)(C)N,2,CC1=CC(S(=O)(=O)F)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,1,CC1=CC(S(=O)(=O)NC(C)(C)C)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,0,C1CCCO1,7.4,24,25,,,,,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C12=NCCCN1CCCCC2,1,CC(C)(C)N,1,CC1=CC(S(=O)(=O)F)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,1,CC1=CC(S(=O)(=O)NC(C)(C)C)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,0,CS(=O)C,46.8,24,80,,,,,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C12=NCCCN1CCCCC2,1,CC(C)(C)N,1,CC1=CC(S(=O)(=O)F)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,1,CC1=CC(S(=O)(=O)NC(C)(C)C)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,1,CN(C=O)C,37.2,24,80,,,,,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C12=NCCCN1CCCCC2,1,CC(C)(C)N,1,CC1=CC(S(=O)(=O)F)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,1,CC1=CC(S(=O)(=O)NC(C)(C)C)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,1,CN1CCCC1=O,32.2,24,80,,,,,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C12=NCCCN1CCCCC2,0.1,CC(C)(C)N,1,CC1=CC(S(=O)(=O)F)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,1,CC1=CC(S(=O)(=O)NC(C)(C)C)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,0,CC#N,35.7,24,25,,,,,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC(C)(C)N,3,CC1=CC(S(=O)(=O)F)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,1,CC1=CC(S(=O)(=O)NC(C)(C)C)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,2,CS(=O)C,46.8,24,40,,,,,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC(C)(C)N,3,CC1=CC(S(=O)(=O)F)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,1,CC1=CC(S(=O)(=O)NC(C)(C)C)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,0,CS(=O)C,46.8,24,40,CC1=CC=C(O)C=C1,1,,,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC(C)(C)N,3,CC1=CC(S(=O)(=O)F)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,1,CC1=CC(S(=O)(=O)NC(C)(C)C)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,0,CS(=O)C,46.8,24,40,O=C1C(C=CC=C2)=C2C(N1O)=O,1,,,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC(C)(C)N,3,CC1=CC(S(=O)(=O)F)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,1,CC1=CC(S(=O)(=O)NC(C)(C)C)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,4,CS(=O)C,46.8,24,40,OC1=CC=C([N+]([O-])=O)C=C1,1,,,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC(C)(C)N,3,CC1=CC(S(=O)(=O)F)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,1,CC1=CC(S(=O)(=O)NC(C)(C)C)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,7,CS(=O)C,46.8,24,40,FC1=C(F)C(F)=C(O)C(F)=C1F,1,,,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC(C)(C)N,3,CC1=CC(S(=O)(=O)F)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,1,CC1=CC(S(=O)(=O)NC(C)(C)C)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,0,CS(=O)C,46.8,24,40,SC1=CC=CC=C1,1,,,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC(C)(C)N,3,CC1=CC(S(=O)(=O)F)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,1,CC1=CC(S(=O)(=O)NC(C)(C)C)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,58,CS(=O)C,46.8,24,40,F[B-](F)(F)F.CN(C)/C(ON1C2=CC=CC=C2N=N1)=[N+](C)\C,1,,,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC(C)(C)N,3,CC1=CC(S(=O)(=O)F)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,1,CC1=CC(S(=O)(=O)NC(C)(C)C)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,2,CS(=O)C,46.8,24,40,SC1=NC2=CC=CC=C2S1,1,,,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC(C)(C)N,3,CC1=CC(S(=O)(=O)F)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,1,CC1=CC(S(=O)(=O)NC(C)(C)C)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,0,CS(=O)C,46.8,24,40,O=C1CCC(N1O)=O,1,,,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC(C)(C)N,3,CC1=CC(S(=O)(=O)F)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,1,CC1=CC(S(=O)(=O)NC(C)(C)C)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,1,CS(=O)C,46.8,24,40,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],1,,,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC(C)(C)N,3,CC1=CC(S(=O)(=O)F)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,1,CC1=CC(S(=O)(=O)NC(C)(C)C)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,0,CS(=O)C,46.8,24,40,O=C1C(C(Cl)=C(Cl)C(Cl)=C2Cl)=C2C(N1O)=O,1,,,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC(C)(C)N,3,CC1=CC(S(=O)(=O)F)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,1,CC1=CC(S(=O)(=O)NC(C)(C)C)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,65,CS(=O)C,46.8,24,40,ON1C2=NC=CC=C2N=N1,1,,,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC(C)(C)N,3,CC1=CC(S(=O)(=O)F)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,1,CC1=CC(S(=O)(=O)NC(C)(C)C)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,61,CS(=O)C,46.8,24,40,CN(C)/C(ON1C2=CC=CC=C2N=N1)=[N+](C)\C.F[P-](F)(F)(F)(F)F,1,,,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC(C)(C)N,3,CC1=CC(S(=O)(=O)F)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,1,CC1=CC(S(=O)(=O)NC(C)(C)C)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,0,CS(=O)C,46.8,24,40,C1=CC=C2C(=C1)N=NN2O,1,C[Si](C)(Cl)C,2,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC(C)(C)N,3,CC1=CC(S(=O)(=O)F)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,1,CC1=CC(S(=O)(=O)NC(C)(C)C)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,87,CS(=O)C,46.8,24,40,C1=CC=C2C(=C1)N=NN2O,1,,,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC(C)(C)N,3,CC1=CC(S(=O)(=O)F)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,1,CC1=CC(S(=O)(=O)NC(C)(C)C)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,1,CS(=O)C,46.8,24,40,CCCC[N+](CCCC)(CCCC)CCCC.[I-],1,,,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC(C)(C)N,3,CC1=CC(S(=O)(=O)F)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,1,CC1=CC(S(=O)(=O)NC(C)(C)C)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,1,CS(=O)C,46.8,24,40,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],1,,,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC(C)(C)N,3,CC1=CC(S(=O)(=O)F)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,1,CC1=CC(S(=O)(=O)NC(C)(C)C)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,0,CS(=O)C,46.8,24,40,O=C(N1C=NC=C1)N2C=CN=C2,1,,,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC(C)(C)N,3,CC1=CC(S(=O)(=O)F)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,1,CC1=CC(S(=O)(=O)NC(C)(C)C)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,7,CS(=O)C,46.8,24,40,CCOC(/C(C#N)=N/O)=O,1,,,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC(C)(C)N,3,CC1=CC(S(=O)(=O)F)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,1,CC1=CC(S(=O)(=O)NC(C)(C)C)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,1,CS(=O)C,46.8,24,40,C1(CCCCC1)N=C=NC2CCCCC2,1,,,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC(C)(C)N,3,CC1=CC(S(=O)(=O)F)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,1,CC1=CC(S(=O)(=O)NC(C)(C)C)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,2,CS(=O)C,46.8,24,40,CN1C=CN=C1,1,,,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC(C)(C)N,3,CC1=CC(S(=O)(=O)F)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,1,CC1=CC(S(=O)(=O)NC(C)(C)C)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,2,CS(=O)C,46.8,24,40,CCN=C=NCCCN(C)C,1,,,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC(C)(C)N,3,CC1=CC(S(=O)(=O)F)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,1,CC1=CC(S(=O)(=O)NC(C)(C)C)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,0,CS(=O)C,46.8,24,40,C1=CC=C2C(=C1)N=NN2O,1,[H][Si](Cl)(Cl)Cl,2,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC(C)(C)N,3,CC1=CC(S(=O)(=O)F)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,1,CC1=CC(S(=O)(=O)NC(C)(C)C)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,92,CS(=O)C,46.8,24,40,C1=CC=C2C(=C1)N=NN2O,1,C/C(O[Si](C)(C)C)=N\[Si](C)(C)C,2,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC(C)(C)N,3,CC1=CC(S(=O)(=O)F)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,1,CC1=CC(S(=O)(=O)NC(C)(C)C)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,94,CS(=O)C,46.8,24,40,C1=CC=C2C(=C1)N=NN2O,1,C[Si](O[Si](C)(C)C)(C)C,2,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC(C)(C)N,3,CC1=CC(S(=O)(=O)F)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,1,CC1=CC(S(=O)(=O)NC(C)(C)C)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,99,CS(=O)C,46.8,24,40,C1=CC=C2C(=C1)N=NN2O,1,O=C(N[Si](C)(C)C)N[Si](C)(C)C,2,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC(C)(C)N,3,CC1=CC(S(=O)(=O)F)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,1,CC1=CC(S(=O)(=O)NC(C)(C)C)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,96,CS(=O)C,46.8,24,40,C1=CC=C2C(=C1)N=NN2O,1,C[Si]([H])(OCC)OCC,2,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC(C)(C)N,3,CC1=CC(S(=O)(=O)F)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,1,CC1=CC(S(=O)(=O)NC(C)(C)C)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,94,CS(=O)C,46.8,24,40,C1=CC=C2C(=C1)N=NN2O,1,C[Si](O[Si]([H])(C)C)(C)[H],2,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC(C)(C)N,3,CC1=CC(S(=O)(=O)F)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,1,CC1=CC(S(=O)(=O)NC(C)(C)C)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,97,CS(=O)C,46.8,24,40,C1=CC=C2C(=C1)N=NN2O,1,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O1,2,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC(C)(C)N,3,CC1=CC(S(=O)(=O)F)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,1,CC1=CC(S(=O)(=O)NC(C)(C)C)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,58,CS(=O)C,46.8,24,40,C1=CC=C2C(=C1)N=NN2O,1,[H][Si]([H])(C1=CC=CC=C1)[H],2,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC(C)(C)N,3,CC1=CC(S(=O)(=O)F)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,1,CC1=CC(S(=O)(=O)NC(C)(C)C)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,0,CS(=O)C,46.8,24,40,BrC1=CC=C(O)C=C1,1,,,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC(C)(C)N,3,CC1=CC(S(=O)(=O)F)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,1,CC1=CC(S(=O)(=O)NC(C)(C)C)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,87,CS(=O)C,46.8,24,40,C1=CC=C2C(=C1)N=NN2O,1,[H][Si](C1=CC=CC=C1)([H])C2=CC=CC=C2,2,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC(C)(C)N,3,CC1=CC(S(=O)(=O)F)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,1,CC1=CC(S(=O)(=O)NC(C)(C)C)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,95,CS(=O)C,46.8,24,40,C1=CC=C2C(=C1)N=NN2O,1,CCO[Ti](OCC)(OCC)OCC,2,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC(C)(C)N,3,CC1=CC(S(=O)(=O)F)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,1,CC1=CC(S(=O)(=O)NC(C)(C)C)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,67,CS(=O)C,46.8,24,40,C1=CC=C2C(=C1)N=NN2O,1,C[Si](C)(C)N[Si](C)(C)C,2,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC(C)(C)N,3,CC1=CC(S(=O)(=O)F)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,1,CC1=CC(S(=O)(=O)NC(C)(C)C)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,94,CS(=O)C,46.8,24,40,C1=CC=C2C(=C1)N=NN2O,1,CCO[Si](OCC)(OCC)OCC,2,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(C(C)C)C(C)C,1.666666667,CC(C)(C)N,0.833333333,CC1=CC(S(=O)(=O)F)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,1,CC1=CC(S(=O)(=O)NC(C)(C)C)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,84,CS(=O)C,46.8,24,25,C1=CC=C2C(=C1)N=NN2O,0.008333333,O=C(N[Si](C)(C)C)N[Si](C)(C)C,1.666666667,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(C(C)C)C(C)C,1.666666667,CC(C)(C)N,0.833333333,CC1=CC(S(=O)(=O)F)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,1,CC1=CC(S(=O)(=O)NC(C)(C)C)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,6,CS(=O)C,46.8,24,25,C1=CC=C2C(=C1)N=NN2O,0.008333333,C[Si](C)(C)/N=C(O[Si](C)(C)C)\C(F)(F)F,1.666666667,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(C(C)C)C(C)C,1.666666667,CC(C)(C)N,0.833333333,CC1=CC(S(=O)(=O)F)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,1,CC1=CC(S(=O)(=O)NC(C)(C)C)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,31,CS(=O)C,46.8,24,25,C1=CC=C2C(=C1)N=NN2O,0.008333333,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O1,1.666666667,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(C(C)C)C(C)C,1.666666667,CC(C)(C)N,0.833333333,CC1=CC(S(=O)(=O)F)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,1,CC1=CC(S(=O)(=O)NC(C)(C)C)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,14,CS(=O)C,46.8,24,25,C1=CC=C2C(=C1)N=NN2O,0.008333333,[H][Si](CC)(CC)CC,1.666666667,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(C(C)C)C(C)C,1.666666667,CC(C)(C)N,0.833333333,CC1=CC(S(=O)(=O)F)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,1,CC1=CC(S(=O)(=O)NC(C)(C)C)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,56,CS(=O)C,46.8,24,25,C1=CC=C2C(=C1)N=NN2O,0.008333333,[H][Si](C1=CC=CC=C1)([H])C2=CC=CC=C2,1.666666667,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(C(C)C)C(C)C,1.666666667,CC(C)(C)N,0.833333333,CC1=CC(S(=O)(=O)F)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,1,CC1=CC(S(=O)(=O)NC(C)(C)C)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,37,CS(=O)C,46.8,24,25,C1=CC=C2C(=C1)N=NN2O,0.008333333,CCO[Ti](OCC)(OCC)OCC,1.666666667,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(C(C)C)C(C)C,1.666666667,CC(C)(C)N,0.833333333,CC1=CC(S(=O)(=O)F)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,1,CC1=CC(S(=O)(=O)NC(C)(C)C)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,0,CS(=O)C,46.8,24,25,C1=CC=C2C(=C1)N=NN2O,0.008333333,C/C(O[Si](C)(C)C)=N\[Si](C)(C)C,1.666666667,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(C(C)C)C(C)C,1.666666667,CC(C)(C)N,0.833333333,CC1=CC(S(=O)(=O)F)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,1,CC1=CC(S(=O)(=O)NC(C)(C)C)=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,28,CS(=O)C,46.8,24,25,C1=CC=C2C(=C1)N=NN2O,0.008333333,CCO[Si](OCC)(OCC)OCC,1.666666667,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(C(C)C)C(C)C,1.666666667,NC(C1=CC=CC=C1)C,0.833333333,O=S(C1=CC=C(OC)C=C1)(F)=O,1,O=S(C1=CC=C(OC)C=C1)(NC(C2=CC=CC=C2)C)=O,60,CS(=O)C,46.8,24,25,C1=CC=C2C(=C1)N=NN2O,0.041666667,,,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(C(C)C)C(C)C,1.666666667,CCCNCCC,0.833333333,O=C(O)C1=CC=C(S(=O)(=O)F)C=C1,1,CCCN(CCC)S(=O)(=O)C1=CC=C(C(=O)O)C=C1,97,CS(=O)C,46.8,24,25,C1=CC=C2C(=C1)N=NN2O,0.008333333,C[Si](O[Si]([H])(C)C)([H])C,1.666666667,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(C(C)C)C(C)C,1.666666667,CCCNCCC,0.833333333,O=C(O)C1=CC=C(S(=O)(=O)F)C=C1,1,CCCN(CCC)S(=O)(=O)C1=CC=C(C(=O)O)C=C1,8,CS(=O)C,46.8,24,25,,,,,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(C(C)C)C(C)C,1.666666667,C1COCCN1,0.833333333,O=S(=O)(F)C1=CC=C(O)C=C1,1,O=S(=O)(C1=CC=C(O)C=C1)N1CCOCC1,87,CS(=O)C,46.8,24,25,C1=CC=C2C(=C1)N=NN2O,0.008333333,C[Si](O[Si]([H])(C)C)([H])C,1.666666667,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(C(C)C)C(C)C,1.666666667,CC(C)(C)N,0.833333333,O=S(=O)(F)CC1=CC=CC=C1,1,CC(C)(C)NS(=O)(=O)CC1=CC=CC=C1,100,CS(=O)C,46.8,24,25,C1=CC=C2C(=C1)N=NN2O,0.008333333,C[Si](O[Si]([H])(C)C)([H])C,1.666666667,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(C(C)C)C(C)C,1.666666667,CC(C)(C)N,0.833333333,O=S(=O)(F)CC1=CC=CC=C1,1,CC(C)(C)NS(=O)(=O)CC1=CC=CC=C1,62,CS(=O)C,46.8,24,25,,,,,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(C(C)C)C(C)C,1.666666667,COC1=CC=C([C@H](C)N)C=C1,0.833333333,O=S(=O)(F)CC1=CC=CC=C1,1,COC1=CC=C([C@H](C)NS(=O)(=O)CC2=CC=CC=C2)C=C1,100,CS(=O)C,46.8,24,25,C1=CC=C2C(=C1)N=NN2O,0.008333333,C[Si](O[Si]([H])(C)C)([H])C,1.666666667,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(C(C)C)C(C)C,1.666666667,CC(C)(C)N,0.833333333,[H][C@@]12CC[C@@](CS(=O)(=O)F)(C(=O)C1)C2(C)C,1,[H][C@@]12CC[C@@](CS(=O)(=O)NC(C)(C)C)(C(=O)C1)C2(C)C,100,CS(=O)C,46.8,24,25,C1=CC=C2C(=C1)N=NN2O,0.008333333,C[Si](O[Si]([H])(C)C)([H])C,1.666666667,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(C(C)C)C(C)C,1.666666667,CC(C)(C)N,0.833333333,[H][C@@]12CC[C@@](CS(=O)(=O)F)(C(=O)C1)C2(C)C,1,[H][C@@]12CC[C@@](CS(=O)(=O)NC(C)(C)C)(C(=O)C1)C2(C)C,56,CS(=O)C,46.8,24,25,,,,,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(C(C)C)C(C)C,0.5,C1COCCN1,0.5,O=S(=O)(F)OC1=CC=C(C(F)(F)F)C=C1,1,O=S(=O)(OC1=CC=C(C(F)(F)F)C=C1)N1CCOCC1,100,CN1CCCC1=O,32.2,24,25,C1=CC=C2C(=C1)N=NN2O,0.025,C[Si](O[Si]([H])(C)C)([H])C,1,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(C(C)C)C(C)C,0.5,C1COCCN1,0.5,O=S(=O)(F)OC1=CC=C(C(F)(F)F)C=C1,1,O=S(=O)(OC1=CC=C(C(F)(F)F)C=C1)N1CCOCC1,69,CN1CCCC1=O,32.2,24,25,,,,,0,0,10.1002/anie.202013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
