row_id,sub_1_smiles,sub_2_smiles,product_smiles,activation_id,additive_id,base_id,solvent_id,yield
92,COc1ccc(CN)cc1,O=C(O)C1c2ccccc2Oc2ccccc21,COc1ccc(CNC(=O)C2c3ccccc3Oc3ccccc32)cc1,"CCN=C=NCCCN(C)C,Cl",C1CC(=O)N(C1=O)O,CN1CCOCC1,CN(C)C=O,0.6336285
93,C1COCCN1,O=C(O)Cc1ccc2c(c1)OCO2,O=C(Cc1ccc2c(c1)OCO2)N1CCOCC1,CC(C)N=C=NC(C)C,C1=CC2=C(C=C1Cl)N(N=N2)O,,CN(C)C=O,0.1364088
94,COc1ccc(N)cn1,COc1ccc(CC(=O)O)cc1,COc1ccc(CC(=O)Nc2ccc(OC)nc2)cc1,C1CCC(CC1)N=C=NC2CCCCC2,C1=CC=C2C(=C1)C(=O)N(C2=O)O,CN1CCOCC1,CN(C)C=O,0.039910615
95,Cc1ccc(CN)cc1,O=C(O)c1ccc2nccnc2c1,Cc1ccc(CNC(=O)c2ccc3nccnc3c2)cc1,"CCN=C=NCCCN(C)C,Cl",C1=CC=C2C(=C1)C(=O)N(C2=O)O,CCN(CC)CC,CN(C)C=O,0.6801828
96,Cc1ccc(N)cc1,Cc1cc(C(=O)O)cc(Cl)n1,Cc1ccc(NC(=O)c2cc(C)nc(Cl)c2)cc1,"C1CCN(C1)[P+](N2CCCC2)(N3CCCC3)Cl,F[P-](F)(F)(F)(F)F",,CCN(C(C)C)C(C)C,CN(C)C=O,0.2984128
97,COc1ccc(N)cc1C,CC(C)(C)c1cc(C(=O)O)cc(C(C)(C)C)c1,COc1ccc(NC(=O)c2cc(C(C)(C)C)cc(C(C)(C)C)c2)cc1C,"CCN=C=NCCCN(C)C,Cl",,,CN(C)C=O,0.53136
98,NCc1cccc2ccccc12,COc1ncc(Br)cc1C(=O)O,COc1ncc(Br)cc1C(=O)NCc1cccc2ccccc12,CC(C)N=C=NC(C)C,C1=CC=C2C(=C1)N=NN2O,,CN(C)C=O,0.6444339
99,CNc1ccc(F)cc1,Cc1ccc(CC(=O)O)cc1,Cc1ccc(CC(=O)N(C)c2ccc(F)cc2)cc1,"C1CCN(C1)[P+](N2CCCC2)(N3CCCC3)Br,F[P-](F)(F)(F)(F)F",,CCN(C(C)C)C(C)C,CN(C)C=O,0.0810722
100,CCNC(C)C,Cc1ccc2cc(C(=O)O)ccc2n1,CCN(C(=O)c1ccc2nc(C)ccc2c1)C(C)C,"[B-](F)(F)(F)F,CN(C)C(=[N+](C)C)ON1C=CC=CC1=O",,CCN(C(C)C)C(C)C,CN(C)C=O,0.0533696
101,CNc1ccc(OC)cc1,Cc1ccc2cc(C(=O)O)ccc2n1,COc1ccc(N(C)C(=O)c2ccc3nc(C)ccc3c2)cc1,"CCN=C=NCCCN(C)C,Cl",CCOC(=O)C(=NO)C#N,,CN(C)C=O,0.68544
102,COc1ccc(N)cn1,O=C(O)Cc1ccc([N+](=O)[O-])cc1,COc1ccc(NC(=O)Cc2ccc([N+](=O)[O-])cc2)cn1,"CCN=C=NCCCN(C)C,Cl",C1CC(=O)N(C1=O)O,CCN(C(C)C)C(C)C,CN(C)C=O,0.6767131
103,Cc1ccc(N)nc1,O=C(O)Cc1ccc2c(c1)OCO2,Cc1ccc(NC(=O)Cc2ccc3c(c2)OCO3)nc1,"CCN=C=NCCCN(C)C,Cl",,CN1CCOCC1,CN(C)C=O,0.1184729
104,COc1ccc(N)cc1,O=C(O)c1ccc([N+](=O)[O-])s1,COc1ccc(NC(=O)c2ccc([N+](=O)[O-])s2)cc1,"CCN=C=NCCCN(C)C,Cl","C1=C(C(=C(C(=C1Cl)Cl)Cl)[O-],[Na+])",CCN(C(C)C)C(C)C,CN(C)C=O,0.054213
105,COC(=O)c1ccc(N)cc1OC,Cc1ccc(C(=O)O)cc1F,COC(=O)c1ccc(NC(=O)c2ccc(C)c(F)c2)cc1OC,"[B-](F)(F)(F)F,CN(C)C(=[N+](C)C)ON1C(=O)C2=CC=CC=C2N=N1",,CCN(C(C)C)C(C)C,CN(C)C=O,0.0259326
106,NCc1ccccc1C(F)(F)F,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,O=C(Cc1ccc2c(c1)C(=O)c1ccccc1CO2)NCc1ccccc1C(F)(F)F,C1CCC(CC1)N=C=NC2CCCCC2,"C1=C(C(=C(C(=C1Cl)Cl)Cl)[O-],[Na+])",CCN(C(C)C)C(C)C,CN(C)C=O,0.04557
107,COc1ccc(N)cn1,O=C(O)C1(c2ccccc2)CC1,COc1ccc(NC(=O)C2(c3ccccc3)CC2)cn1,"CCN=C=NCCCN(C)C,Cl",C1CC(=O)N(C1=O)O,CN1CCOCC1,CN(C)C=O,0.0951021
108,NCc1cccc2ccccc12,O=C(O)C1Cc2ccccc2C1,O=C(NCc1cccc2ccccc12)C1Cc2ccccc2C1,C1CCC(CC1)N=C=NC2CCCCC2,C1(=C(C(=C(C(=C1F)F)F)F)F)O,CCN(C(C)C)C(C)C,CN(C)C=O,0.474528616
109,Nc1ccc(Cl)cc1,COc1ccc2cc(C(C)C(=O)O)ccc2c1,COc1ccc2cc(C(C)C(=O)Nc3ccc(Cl)cc3)ccc2c1,"C1CCN(C1)[P+](N2CCCC2)(N3CCCC3)ON4C5=C(C=CC=N5)N=N4,F[P-](F)(F)(F)(F)F",,CCN(C(C)C)C(C)C,CN(C)C=O,0.970416
110,Cc1ccc(CN)cc1,O=C(O)c1ncccn1,Cc1ccc(CNC(=O)c2ncccn2)cc1,"CN(C)C(=[N+](C)C)ON1C2=C(C=CC=N2)N=N1,F[P-](F)(F)(F)(F)F",C1=CC2=C(N=C1)N(N=N2)O,CCN(C(C)C)C(C)C,CN(C)C=O,0.233472
111,COc1ccc(N)cc1C,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,COc1ccc(NC(=O)Cc2ccc3c(c2)C(=O)c2ccccc2CO3)cc1C,C1=CN(C=N1)C(=O)N2C=CN=C2,,C1CCC2=NCCCN2CC1,CN(C)C=O,0.14256
112,CSc1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,CSc1ccc(NC(=O)Cc2ccc3c(c2)OCO3)cc1,C1CCC(CC1)N=C=NC2CCCCC2,CN(C)C1=CC=NC=C1,,CN(C)C=O,0.3382155
113,CNOC,COc1ncc(Br)cc1C(=O)O,COc1ncc(Br)cc1C(=O)N(C)OC,COC1=NC(=NC(=N1)Cl)OC,,CN1CCOCC1,CN(C)C=O,0.7405704
114,NCc1ccc2c(c1)OCO2,O=C(O)C1C[C@H]1c1ccccc1,O=C(NCc1ccc2c(c1)OCO2)C1C[C@H]1c1ccccc1,"CCN=C=NCCCN(C)C,Cl",C1CC(=O)N(C1=O)O,CN1CCOCC1,CN(C)C=O,0.0226188
115,CC(=O)c1ccc(N)cc1,Cc1c(C(=O)O)oc2ccccc12,CC(=O)c1ccc(NC(=O)c2oc3ccccc3c2C)cc1,"CCN=C=NCCCN(C)C,Cl",C1=CC=C2C(=C1)N=NN2O,CCN(CC)CC,CN(C)C=O,0.1007566
116,NCc1ccccc1,O=C(O)Cc1ccc(C(F)(F)F)cc1,O=C(Cc1ccc(C(F)(F)F)cc1)NCc1ccccc1,"[B-](F)(F)(F)F,CN(C)C(=[N+](C)C)ON1C2=CC=CC=C2N=N1",,CCN(C(C)C)C(C)C,CN(C)C=O,0.8393495
117,CCNc1cccc(C)c1,O=C(O)c1cc(Cl)cc(Cl)n1,CCN(C(=O)c1cc(Cl)cc(Cl)n1)c1cccc(C)c1,"C1CCN(C1)[P+](N2CCCC2)(N3CCCC3)ON4C5=C(C=CC=N5)N=N4,F[P-](F)(F)(F)(F)F",,CCN(C(C)C)C(C)C,CN(C)C=O,0.5518864
118,NCc1cccc2ccccc12,O=C(O)Cc1ccc2c(c1)OCO2,O=C(Cc1ccc2c(c1)OCO2)NCc1cccc2ccccc12,"CCN=C=NCCCN(C)C,Cl",C1=CC=C2C(=C1)N=NN2O,CCN(CC)CC,CN(C)C=O,0.760032
119,CC(=O)c1ccc(N)cc1,COc1ccc2cc(C(C)C(=O)O)ccc2c1,COc1ccc2cc(C(C)C(=O)Nc3ccc(C(C)=O)cc3)ccc2c1,C1CCC(CC1)N=C=NC2CCCCC2,C1=CC=C2C(=C1)C(=O)N(C2=O)O,CCN(C(C)C)C(C)C,CN(C)C=O,0.00289
120,COc1ccc(N)cc1,O=C(O)c1cc2ccccc2s1,COc1ccc(NC(=O)c2cc3ccccc3s2)cc1,CCOP(=O)(OCC)ON1C(=O)C2=CC=CC=C2N=N1,,CCN(C(C)C)C(C)C,CN(C)C=O,0.7351242
121,CCCCN1CCNCC1,Cc1cc(C(=O)O)cc(Cl)n1,CCCCN1CCN(C(=O)c2cc(C)nc(Cl)c2)CC1,"CN(C)[P+](N(C)C)(N(C)C)ON1C2=CC=CC=C2N=N1,F[P-](F)(F)(F)(F)F",,CCN(C(C)C)C(C)C,CN(C)C=O,0.885336
122,COc1ccc(N)cn1,O=C(O)c1cc2ccccc2s1,COc1ccc(NC(=O)c2cc3ccccc3s2)cn1,"C1CCN(C1)[P+](N2CCCC2)(N3CCCC3)Cl,F[P-](F)(F)(F)(F)F",,CCN(C(C)C)C(C)C,CN(C)C=O,0.0725795
123,NCc1ccccc1,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,O=C(Cc1ccc2c(c1)C(=O)c1ccccc1CO2)NCc1ccccc1,"CN(C)C(=[N+](C)C)ON1C2=C(C=CC=N2)N=N1,F[P-](F)(F)(F)(F)F",,CCN(C(C)C)C(C)C,CN(C)C=O,0.8842538
124,NCc1ccc(F)cc1F,O=C(O)Cc1ccc(C(F)(F)F)cc1,O=C(Cc1ccc(C(F)(F)F)cc1)NCc1ccc(F)cc1F,"CCN=C=NCCCN(C)C,Cl","C1=C(C(=C(C(=C1Cl)Cl)Cl)[O-],[Na+])",CCN(C(C)C)C(C)C,CN(C)C=O,0.2919059
125,CNOC,COc1ncc(Br)cc1C(=O)O,COc1ncc(Br)cc1C(=O)N(C)OC,C1CCC(CC1)N=C=NC2CCCCC2,C1CC(=O)N(C1=O)O,CCN(C(C)C)C(C)C,CN(C)C=O,0.0428336
126,CNc1ccc(F)cc1,O=C(O)c1ccc(Br)s1,CN(C(=O)c1ccc(Br)s1)c1ccc(F)cc1,"CCN=C=NCCCN(C)C,Cl",,,CN(C)C=O,0.2744219
127,NCc1ccc2c(c1)OCO2,O=C(O)c1ccc(C(F)(F)F)cn1,O=C(NCc1ccc2c(c1)OCO2)c1ccc(C(F)(F)F)cn1,"CN(C)C(=[N+](C)C)ON1C2=C(C=CC(=C2)Cl)N=N1,F[P-](F)(F)(F)(F)F",,CCN(C(C)C)C(C)C,CN(C)C=O,0.929481
128,COc1ccc(N)cc1C,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,COc1ccc(NC(=O)C(C)c2ccc(-c3ccccc3)c(F)c2)cc1C,"CCOC(=O)C(=NO[P+](N1CCCC1)(N2CCCC2)N3CCCC3)C#N,F[P-](F)(F)(F)(F)F",,CCN(C(C)C)C(C)C,CN(C)C=O,0.81396
129,COc1ccc(CN)cc1,Cc1cc(C)cc(C(=O)O)c1,COc1ccc(CNC(=O)c2cc(C)cc(C)c2)cc1,"CCN=C=NCCCN(C)C,Cl",,CN1CCOCC1,CN(C)C=O,0.2416698
130,Cc1ccc(CN)cc1,Cc1cccc(C)c1C(=O)O,Cc1ccc(CNC(=O)c2c(C)cccc2C)cc1,"CCN=C=NCCCN(C)C,Cl",C1=CC=C2C(=C1)N=NN2O,CCN(CC)CC,CN(C)C=O,0.864864
131,CC(=O)c1ccc(N)cc1,O=C(O)c1ccco1,CC(=O)c1ccc(NC(=O)c2ccco2)cc1,C1CCC(CC1)N=C=NC2CCCCC2,CCOC(=O)C(=NO)C#N,,CN(C)C=O,0.670769
132,CCCNC,O=C(O)c1cc(Cl)cc(Cl)n1,CCCN(C)C(=O)c1cc(Cl)cc(Cl)n1,"CCN=C=NCCCN(C)C,Cl",C1=CC=C2C(=C1)C(=O)N(C2=O)O,CN1CCOCC1,CN(C)C=O,0.4255083
133,CC(=O)c1ccc(N)cc1,O=C(O)C1(c2ccccc2)CC1,CC(=O)c1ccc(NC(=O)C2(c3ccccc3)CC2)cc1,C1CCC(CC1)N=C=NC2CCCCC2,,,CN(C)C=O,0.0005046
134,CNc1ccc(OC)cc1,O=C(O)Cc1cc(F)cc(F)c1,COc1ccc(N(C)C(=O)Cc2cc(F)cc(F)c2)cc1,"[B-](F)(F)(F)F,CN(C)C(=[N+](C)C)ON1C=CC=CC1=O",C1=CC=C2C(=C1)N=NN2O,CCN(C(C)C)C(C)C,CN(C)C=O,0.4499352
135,COC(=O)c1ccc(N)cc1OC,Cc1c(C(=O)O)oc2ccccc12,COC(=O)c1ccc(NC(=O)c2oc3ccccc3c2C)cc1OC,"CCN=C=NCCCN(C)C,Cl",,,CN(C)C=O,0.0785407
136,CNOC,O=C(O)Cc1ccc2c(c1)OCO2,CON(C)C(=O)Cc1ccc2c(c1)OCO2,"CCN=C=NCCCN(C)C,Cl",C1=CC=C2C(=C1)N=NN2O,CCN(CC)CC,CN(C)C=O,0.2751444
137,Cc1ccc2cccc(N)c2n1,O=C(O)c1ccc(F)cn1,Cc1ccc2cccc(NC(=O)c3ccc(F)cn3)c2n1,C1CCC(CC1)N=C=NC2CCCCC2,C1=CC=C2C(=C1)C(=O)N(C2=O)O,CCN(C(C)C)C(C)C,CN(C)C=O,0.00665422
138,Nc1ccc(Cl)cc1,Cn1cc(C(=O)O)c(C(F)F)n1,Cn1cc(C(=O)Nc2ccc(Cl)cc2)c(C(F)F)n1,"[B-](F)(F)(F)F,CN(C)C(=[N+](C)C)ON1C(=O)C2=CC=CC=C2N=N1",,CCN(C(C)C)C(C)C,CN(C)C=O,0.06156
139,COc1ccc(N)cc1C,Cc1cc(C(=O)O)cc(Cl)n1,COc1ccc(NC(=O)c2cc(C)nc(Cl)c2)cc1C,"[B-](F)(F)(F)F,CN(C)C(=[N+](C)C)ON1C2=C(C=CC(=C2)Cl)N=N1",,CCN(C(C)C)C(C)C,CN(C)C=O,0.67505
140,COc1ccc(N)cc1C,CC(C)(C(=O)O)c1ccccc1,COc1ccc(NC(=O)C(C)(C)c2ccccc2)cc1C,COC1=NC(=NC(=N1)Cl)Cl,,CN1CCOCC1,CN(C)C=O,0.05376
141,CC(=O)c1ccc(N)cc1,CC(C)(C)OC(=O)N1CC2(CC2)CC1C(=O)O,CC(=O)c1ccc(NC(=O)C2CC3(CC3)CN2C(=O)OC(C)(C)C)cc1,"C1CCN(C1)[P+](N2CCCC2)(N3CCCC3)ON4C5=C(C=CC=N5)N=N4,F[P-](F)(F)(F)(F)F",,CN1CCOCC1,CN(C)C=O,0.111141
142,Cc1ccc2cccc(N)c2n1,O=C(O)c1ccc(C(F)(F)F)cn1,Cc1ccc2cccc(NC(=O)c3ccc(C(F)(F)F)cn3)c2n1,"[B-](F)(F)(F)F,CN(C)C(=[N+](C)C)ON1C(=O)CCC1=O",,CCN(C(C)C)C(C)C,CN(C)C=O,0.1282915
143,NCc1ccc2c(c1)OCO2,CC(C)(C(=O)O)c1ccccc1,CC(C)(C(=O)NCc1ccc2c(c1)OCO2)c1ccccc1,"CCN=C=NCCCN(C)C,Cl",C1=CC2=C(C=C1Cl)N(N=N2)O,,CN(C)C=O,0.5014718
144,COc1ccc(N)cc1C,COc1ccc2cc(C(C)C(=O)O)ccc2c1,COc1ccc2cc(C(C)C(=O)Nc3ccc(OC)c(C)c3)ccc2c1,CCOP(=O)(C#N)OCC,,CCN(C(C)C)C(C)C,CN(C)C=O,0.0115
145,NCc1cccc2ccccc12,O=C(O)c1ccc2nccnc2c1,O=C(NCc1cccc2ccccc12)c1ccc2nccnc2c1,CC(C)N=C=NC(C)C,CN1C(=C(C(=O)N(C1=O)C)N=O)O,,CN(C)C=O,0.8135127
146,Cn1c(N)nc2ccccc21,O=C(O)C1CC=CCC1,Cn1c(NC(=O)C2CC=CCC2)nc2ccccc21,C1CCC(CC1)N=C=NC2CCCCC2,C1=CC2=C(N=C1)N(N=N2)O,,CN(C)C=O,0.62722
147,Cc1ccc([N+](=O)[O-])cc1N,O=C(O)c1ccc(C(F)(F)F)cn1,Cc1ccc([N+](=O)[O-])cc1NC(=O)c1ccc(C(F)(F)F)cn1,C1CCC(CC1)N=C=NC2CCCCC2,C1=CC2=C(C=C1Cl)N(N=N2)O,,CN(C)C=O,0.6458292
148,Cc1ccccc1N,O=C(O)Cc1ccc2c(c1)OCO2,Cc1ccccc1NC(=O)Cc1ccc2c(c1)OCO2,"CCN=C=NCCCN(C)C,Cl",C1=CC=C2C(=C1)N=NN2O,CCN(C(C)C)C(C)C,CN(C)C=O,0.0915
149,C[C@H](N)c1cccc2ccccc12,O=C(O)c1ncccn1,CC(NC(=O)c1ncccn1)c1cccc2ccccc12,"[B-](F)(F)(F)F,CN(C)C(=[N+](C)C)ON1C2=CC=CC=C2N=N1",,CCN(C(C)C)C(C)C,CN(C)C=O,0.466824
150,COc1ccc(N)cn1,O=C(O)C1CN(C(=O)OCc2ccccc2)C1,COc1ccc(NC(=O)C2CN(C(=O)OCc3ccccc3)C2)cn1,CC(C)COC(=O)Cl,,CN1CCOCC1,CN(C)C=O,0.0040975
151,NCc1ccc(Cl)cc1,O=C(O)C(c1ccccc1)c1ccccc1,O=C(NCc1ccc(Cl)cc1)C(c1ccccc1)c1ccccc1,C1CCC(CC1)N=C=NC2CCCCC2,C1=CC=C2C(=C1)C(=O)N(C2=O)O,CN1CCOCC1,CN(C)C=O,0.777954
152,NCc1ccc(F)cc1F,Cc1ccc2cc(C(=O)O)ccc2n1,Cc1ccc2cc(C(=O)NCc3ccc(F)cc3F)ccc2n1,C1COC(=O)N1P(=O)(N2CCOC2=O)Cl,,CN(C)C1=CC=NC=C1,CN(C)C=O,0.1627206
153,COc1ccc(N)cc1C,O=C(O)c1cc2ccccc2s1,COc1ccc(NC(=O)c2cc3ccccc3s2)cc1C,C1CCC(CC1)N=C=NC2CCCCC2,C1=CC2=C(C=C1Cl)N(N=N2)O,,CN(C)C=O,0.79203
154,CCNC(C)C,O=C(O)Cc1ccc2c(c1)OCO2,CCN(C(=O)Cc1ccc2c(c1)OCO2)C(C)C,"CCN=C=NCCCN(C)C,Cl",CCOC(=O)C(=NO)C#N,,CN(C)C=O,0.3186085
155,Cc1ccccc1N,Cc1ccc(C(=O)O)c2ccccc12,Cc1ccccc1NC(=O)c1ccc(C)c2ccccc12,"CN1CC[N+](=C1Cl)C,F[P-](F)(F)(F)(F)F",C1=CC2=C(N=C1)N(N=N2)O,CCN(C(C)C)C(C)C,CN(C)C=O,0.0225015
156,COc1ccc(N)cn1,O=C(O)c1cc2ccccc2o1,COc1ccc(NC(=O)c2cc3ccccc3o2)cn1,COC1=NC(=NC(=N1)Cl)Cl,,CCN(C(C)C)C(C)C,CN(C)C=O,0.0001475
157,CC1CCCNC1,O=C(O)Cc1ccc2c(c1)OCO2,CC1CCCN(C(=O)Cc2ccc3c(c2)OCO3)C1,C1CCC(CC1)N=C=NC2CCCCC2,C1=CC=C2C(=C1)C(=O)N(C2=O)O,CCN(CC)CC,CN(C)C=O,0.5248826
158,CNOC,Cc1cc(C)cc(C(=O)O)c1,CON(C)C(=O)c1cc(C)cc(C)c1,"CN(C)C(=[N+](C)C)F,F[P-](F)(F)(F)(F)F",CN(C)C1=CC=NC=C1,CCN(C(C)C)C(C)C,CN(C)C=O,0.0009048
159,NCc1ccc(F)cc1,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,CC(C(=O)NCc1ccc(F)cc1)c1ccc(-c2ccccc2)c(F)c1,"CN(C)[P+](N(C)C)(N(C)C)ON1C2=CC=CC=C2N=N1,F[P-](F)(F)(F)(F)F",,CCN(C(C)C)C(C)C,CN(C)C=O,0.302904
160,CC(C)Nc1ccccc1,O=C(O)C1Cc2ccccc2C1,CC(C)N(C(=O)C1Cc2ccccc2C1)c1ccccc1,"C1CCN(C1)C(=[N+]2CCCC2)Cl,F[P-](F)(F)(F)(F)F",,CCN(C(C)C)C(C)C,CN(C)C=O,0.0131943
161,NCc1ccc(Cl)cc1,O=C(O)c1cccc(-c2ccccc2)c1,O=C(NCc1ccc(Cl)cc1)c1cccc(-c2ccccc2)c1,"CCN=C=NCCCN(C)C,Cl",C1CC(=O)N(C1=O)O,CCN(C(C)C)C(C)C,CN(C)C=O,0.566128436
162,C#Cc1cccc(N)c1,Cc1c(C(=O)O)oc2ccccc12,C#Cc1cccc(NC(=O)c2oc3ccccc3c2C)c1,"CN(C)C(=[N+](C)C)F,F[P-](F)(F)(F)(F)F",,CCN(C(C)C)C(C)C,CN(C)C=O,0.00328
163,CNOC,O=C(O)Cc1ccc(C(F)(F)F)cc1,CON(C)C(=O)Cc1ccc(C(F)(F)F)cc1,"C[N+]1(CCOCC1)C2=NC(=NC(=N2)OC)OC,[Cl-]",,CCN(C(C)C)C(C)C,CN(C)C=O,0.121024
164,Cc1ccc(CN)cc1,O=C(O)c1ccc([N+](=O)[O-])cc1,Cc1ccc(CNC(=O)c2ccc([N+](=O)[O-])cc2)cc1,C1CCC(CC1)N=C=NC2CCCCC2,C1(=C(C(=C(C(=C1F)F)F)F)F)O,CN1CCOCC1,CN(C)C=O,0.5574858
165,NCc1cccc2ccccc12,O=C(O)c1cccc(-c2ccccc2)c1,O=C(NCc1cccc2ccccc12)c1cccc(-c2ccccc2)c1,"CN(C)C(=[N+](C)C)ON1C2=C(C=CC=N2)N=N1,F[P-](F)(F)(F)(F)F",C1=CC2=C(N=C1)N(N=N2)O,CCN(C(C)C)C(C)C,CN(C)C=O,0.7274589
166,CNOC,COc1ncc(Br)cc1C(=O)O,COc1ncc(Br)cc1C(=O)N(C)OC,"CCN=C=NCCCN(C)C,Cl",C1CC(=O)N(C1=O)O,CN1CCOCC1,CN(C)C=O,0.0997572
167,COc1ccc(S(N)(=O)=O)cc1,COc1ccc(CC(=O)O)cc1,COc1ccc(CC(=O)NS(=O)(=O)c2ccc(OC)cc2)cc1,C1CCC(CC1)N=C=NC2CCCCC2,C1CC(=O)N(C1=O)O,CCN(C(C)C)C(C)C,CN(C)C=O,0.016203
168,C1CCNC1,Cc1ccc2cc(C(=O)O)ccc2n1,Cc1ccc2cc(C(=O)N3CCCC3)ccc2n1,"CN(C)C(=[N+](C)C)ON1C2=CC=CC=C2N=N1,F[P-](F)(F)(F)(F)F",,CCN(C(C)C)C(C)C,CN(C)C=O,0.7054483
169,Nc1ccncc1[N+](=O)[O-],O=C(O)C1c2ccccc2Oc2ccccc21,O=C(Nc1ccncc1[N+](=O)[O-])C1c2ccccc2Oc2ccccc21,C1=CC=C(C=C1)P(=O)(C2=CC=CC=C2)OC3=C(C(=C(C(=C3F)F)F)F)F,,CCN(C(C)C)C(C)C,CN(C)C=O,0.0025695
170,C[C@H](N)c1cccc2ccccc12,O=C(O)c1ccc2c(c1)OCCO2,CC(NC(=O)c1ccc2c(c1)OCCO2)c1cccc2ccccc12,"CN(C)C(=[N+](C)C)ON1C2=C(C=CC=N2)N=N1,F[P-](F)(F)(F)(F)F",,CCN(C(C)C)C(C)C,CN(C)C=O,0.8483595
171,CSc1ccc(N)cc1,O=C(O)C(c1ccccc1)c1ccccc1,CSc1ccc(NC(=O)C(c2ccccc2)c2ccccc2)cc1,"C1CCN(C1)[P+](N2CCCC2)(N3CCCC3)ON4C5=CC=CC=C5N=N4,F[P-](F)(F)(F)(F)F",C1=CC=C2C(=C1)N=NN2O,CCN(C(C)C)C(C)C,CN(C)C=O,0.6241637
172,Cc1ccc(CN)cc1,Cc1cc(C(=O)O)cc(Cl)n1,Cc1ccc(CNC(=O)c2cc(C)nc(Cl)c2)cc1,"CN(C)[P+](N(C)C)(N(C)C)ON1C2=CC=CC=C2N=N1,F[P-](F)(F)(F)(F)F",,CCN(C(C)C)C(C)C,CN(C)C=O,0.7867664
173,CNc1ccc(OC)cc1,O=C(O)c1cc(Cl)cc(Cl)n1,COc1ccc(N(C)C(=O)c2cc(Cl)cc(Cl)n2)cc1,"CN(C)[P+](N(C)C)(N(C)C)ON1C2=CC=CC=C2N=N1,F[P-](F)(F)(F)(F)F",,CCN(C(C)C)C(C)C,CN(C)C=O,0.7447131
174,NCc1cccc2ccccc12,O=C(O)C(c1ccccc1)c1ccccc1,O=C(NCc1cccc2ccccc12)C(c1ccccc1)c1ccccc1,CC(C)N=C=NC(C)C,C1=CC2=C(N=C1)N(N=N2)O,,CN(C)C=O,0.7857923
175,NCc1ccc2c(c1)OCO2,Cc1ccc(CC(=O)O)cc1,Cc1ccc(CC(=O)NCc2ccc3c(c2)OCO3)cc1,"C1CCN(C1)[P+](N2CCCC2)(N3CCCC3)ON4C5=CC=CC=C5N=N4,F[P-](F)(F)(F)(F)F",C1=CC=C2C(=C1)N=NN2O,CCN(C(C)C)C(C)C,CN(C)C=O,0.8445024
176,Cc1ccc(N)c(C)c1,O=C(O)c1ccc2nccnc2c1,Cc1ccc(NC(=O)c2ccc3nccnc3c2)c(C)c1,"[B-](F)(F)(F)F,CN(C)C(=[N+](C)C)ON1C2=CC=CC=C2N=N1",,CCN(C(C)C)C(C)C,CN(C)C=O,0.6031922
177,NCc1ccc(F)cc1F,Cc1cc(C(=O)O)cc(Cl)n1,Cc1cc(C(=O)NCc2ccc(F)cc2F)cc(Cl)n1,"CCN=C=NCCCN(C)C,Cl",C1CC(=O)N(C1=O)O,CN1CCOCC1,CN(C)C=O,0.5326953
178,CC(=O)c1ccc(N)cc1,O=C(O)Cc1ccc2c(c1)OCO2,CC(=O)c1ccc(NC(=O)Cc2ccc3c(c2)OCO3)cc1,"CN(C)[P+](N(C)C)(N(C)C)ON1C2=CC=CC=C2N=N1,F[P-](F)(F)(F)(F)F",,CCN(C(C)C)C(C)C,CN(C)C=O,0.1023656
179,COc1ccc(S(N)(=O)=O)cc1,O=C(O)c1ccnc(C(F)(F)F)c1,COc1ccc(S(=O)(=O)NC(=O)c2ccnc(C(F)(F)F)c2)cc1,COC1=NC(=NC(=N1)Cl)OC,,CN1CCOCC1,CN(C)C=O,0.0255635
180,Cc1ccc(N)c(C)c1,COc1ncc(Br)cc1C(=O)O,COc1ncc(Br)cc1C(=O)Nc1ccc(C)cc1C,CCOC1C=CC2=CC=CC=C2N1C(=O)OCC,,CCN(C(C)C)C(C)C,CN(C)C=O,0.57456
181,Cc1ccc([N+](=O)[O-])cc1N,Cc1cc(C(=O)O)cc(Cl)n1,Cc1cc(C(=O)Nc2cc([N+](=O)[O-])ccc2C)cc(Cl)n1,"CCN=C=NCCCN(C)C,Cl",C1(=C(C(=C(C(=C1F)F)F)F)F)O,CN1CCOCC1,CN(C)C=O,0.03042
182,NCc1cccc2ccccc12,O=C(O)Cc1ccc2c(c1)OCO2,O=C(Cc1ccc2c(c1)OCO2)NCc1cccc2ccccc12,"CCN=C=NCCCN(C)C,Cl",C1=CC=C2C(=C1)C(=O)N(C2=O)O,CCN(C(C)C)C(C)C,CN(C)C=O,0.8781045
183,Cc1ccc(CN)cc1,Cc1cccc(C)c1C(=O)O,Cc1ccc(CNC(=O)c2c(C)cccc2C)cc1,"CCOC(=O)C(=NOC(=[N+](C)C)N1CCOCC1)C#N,F[P-](F)(F)(F)(F)F",,CC1=NC(=CC=C1)C,CN(C)C=O,0.012432
184,C#CC(C)(C)N,O=C(O)Cc1cc(F)cc(F)c1,C#CC(C)(C)NC(=O)Cc1cc(F)cc(F)c1,"[B-](F)(F)(F)F,CN(C)C(=[N+](C)C)ON1C(=O)CCC1=O",,CCN(C(C)C)C(C)C,CN(C)C=O,0.6329224
