CAS,dvap,num,External,VOC,SMILES,Key,Family,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Kappa1,Kappa2,Kappa3,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9
768-95-6,60.8,1,NO,NO,C1C2CC3CC1CC(C2)(C3)O,VLLNJDMHDJRNFK-UHFFFAOYSA-N,Organic oxygen compounds,1.940003547,150.0275861,7.474691495,6.92190509,6.92190509,5.234894786,4.958501584,4.958501584,5.141897077,5.141897077,4.005912086,4.005912086,4.064931903,4.064931903,0,5.106527395,0,5.601050811,0,37.01618301,19.26246487,0,0,0,0,-0.04,11,136.109,6.473203018,1.820089738,0.868251812,10.1025,0.389862185,10.1025,0.065533749,0.199652778,0.065533749,-0.199652778,-0.389862185,1.9475,43.1218,152.237,1,1,4,0,4,0,0,0,1,1,1,0,0,4,0,4,62,5.106527395,0,0,0,0,0,0,0,0,0,0,56.27864788,0,5.601050811,5.106527395,0,0,0,17.75371814,44.12598055,0,0,0,0,0,0,0,0,10.70757821,0,17.75371814,38.52492974,0,0,0,0,20.23,0,0,0,10.1025,-0.199652778,2.684027778,0,7.663125,0,0
564-04-5,42.3,2,NO,NO,CCC(=O)C(C)(C)C,VLNUTKMHYLQCQB-UHFFFAOYSA-N,Organic oxygen compounds,3.823378455,87.05017321,6.78445705,6.115355072,6.115355072,3.481380475,3.014784317,3.014784317,3.026729726,3.026729726,1.157630566,1.157630566,0.530330086,0.530330086,0,4.794537184,0,5.414990469,12.20406657,0,0,0,27.6949488,0,0,-0.33,8,100.076,7.67,2.293184531,2.101967961,10.83333333,0.29913352,10.83333333,0.137428193,0.130208333,0.137428193,-0.130208333,-0.29913352,2.0116,34.753,114.188,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,48,0,5.783244946,0,0,0,0,4.794537184,0,0,0,27.6949488,0,11.83581209,0,4.794537184,5.783244946,0,0,5.414990469,34.11577042,0,0,0,0,0,0,0,0,5.783244946,4.794537184,5.414990469,34.11577042,0,0,0,0,17.07,0,0,10.83333333,0,-0.130208333,0.331018519,0,0.65625,7.726273148,0
557-17-5,27.7,3,NO,NO,CCCOC,VNKYTQGIUYNRMY-UHFFFAOYSA-N,Organic oxygen compounds,2.190609687,11.11941548,4.121320344,3.822461853,3.822461853,2.414213562,1.904030206,1.904030206,0.99279928,0.99279928,0.40824829,0.40824829,0.204124145,0.204124145,0,0,0,0,0,13.02770359,0,7.109797541,0,6.9237372,4.736862954,-0.04,5,64.043,4.96,3.96,3.96,4.690972222,0.384700977,4.690972222,0.045913167,0.888888889,0.045913167,0.888888889,-0.384700977,1.0428,22.167,74.123,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,32,4.736862954,0,0,0,0,0,0,0,0,0,6.9237372,6.420821623,13.71667951,0,4.736862954,0,0,0,0,13.34455882,13.71667951,0,0,0,0,0,0,0,13.71667951,4.736862954,0,13.34455882,0,0,0,0,9.23,4.690972222,0,0,0,0,0,0,1.121527778,2.975694444,1.711805556
13171-18-1,32.6,1,NO,NO,COC(C(F)(F)F)C(F)(F)F,VNXYDFNVQBICRO-UHFFFAOYSA-N,Organic oxygen compounds,4.426424983,109.5244228,9.28445705,5.253385398,5.253385398,4.692705341,2.355194239,2.355194239,1.698967187,1.698967187,0.830290338,0.830290338,0.452838114,0.452838114,18.45656342,26.34249029,0,0,7.109797541,0,0,0,0,4.736862954,0,-0.46,11,178.031,10.54,2.881124909,2.958378501,11.37136574,0.423141103,11.37136574,0.423141103,0.352824074,0.364324805,-5.395833333,-0.364324805,2.126,22.907,182.063,0,1,0,0,0,0,0,0,1,0,7,0,1,0,0,0,68,4.736862954,0,0,6.103966388,0,12.35259703,0,0,26.34249029,0,0,0,7.109797541,0,31.07935324,0,0,0,0,18.45656342,7.109797541,0,0,0,0,26.34249029,0,0,25.56636096,4.736862954,0,0,0,0,0,0,9.23,71.45736111,0,0,0,0,0,0,-14.47685185,0,0.352824074
19693-75-5,46.4,1,NO,NO,COC1OCCO1,VRAYTNFBRROPJU-UHFFFAOYSA-N,Organic oxygen compounds,2.139963319,48.89659695,5.112884175,4.216308703,4.216308703,3.431851653,2.192705341,2.192705341,1.265959019,1.265959019,0.78365121,0.78365121,0.472870421,0.472870421,6.476087071,0,0,0,13.21376393,0,0,7.109797541,0,4.736862954,9.473725908,-0.12,7,96.041,5.025348837,2.255093406,1.122573655,4.857638889,0.33330207,4.857638889,0.27101604,0.402777778,0.27101604,-0.402777778,-0.33330207,-0.0368,22.701,104.105,0,3,0,1,1,0,0,0,3,0,3,0,1,0,1,1,42,14.21058886,0,0,0,6.476087071,0,0,0,0,0,0,0,7.109797541,13.21376393,14.21058886,0,0,0,0,6.476087071,20.32356147,0,0,0,0,0,0,0,26.79964854,14.21058886,0,0,0,0,0,0,27.69,14.38194444,0,0,0,0,0,0,0,0.899814815,1.551574074
5343-92-0,74.6,1,NO,NO,CCCC(CO)O,WCVRQHFDJLLWFE-UHFFFAOYSA-N,Organic oxygen compounds,2.831819966,37.06139399,5.698670613,4.593097804,4.593097804,3.308060412,2.598030018,2.598030018,1.625072827,1.625072827,0.832647828,0.832647828,0.424510683,0.424510683,6.103966388,0,0,6.606881965,6.420821623,6.420821623,0,0,6.9237372,0,10.21305479,-0.08,7,92.053,6.92,4.088918919,3.758059356,8.607916667,0.393688635,8.607916667,0.077038592,0.103333333,0.077038592,-0.49537037,-0.393688635,0.1397,28.0006,104.149,2,2,0,0,0,0,0,0,2,2,2,0,3,0,0,0,44,10.21305479,0,0,0,0,0,0,0,0,0,13.34455882,6.420821623,0,12.71084835,10.21305479,0,0,0,0,25.86934683,6.606881965,0,0,0,0,0,0,0,22.92390314,0,0,19.76538045,0,0,0,0,40.46,0,0,0,16.8237963,0,0,0,1.141759259,1.867777778,0
350-03-8,66.1,1,NO,NO,CC(=O)C1=CN=CC=C1,WEGYGNROSJDEIW-UHFFFAOYSA-N,Organic oxygen compounds,2.981454614,205.4159526,6.690234444,5.164862963,5.164862963,4.304530453,2.714538861,2.714538861,1.797886617,1.797886617,1.068063202,1.068063202,0.571014931,0.571014931,0,4.794537184,0,5.783244946,5.563451492,0,6.9237372,24.52642128,0,4.983978521,0,-1.18,9,114.083,5.947877238,2.395561741,1.353393012,10.60537037,0.294450771,10.60537037,0.160847338,0.058425926,0.160847338,0.058425926,-0.294450771,1.2842,34.2415,121.139,0,2,0,0,0,0,1,1,2,0,2,0,1,0,0,0,46,0,0,5.783244946,0,0,0,9.778515705,0,0,0,0,19.05647134,17.95713863,0,4.794537184,5.783244946,0,4.983978521,0,6.9237372,0,30.08987277,0,0,0,0,0,0,10.76722347,0,0,17.28172588,24.52642128,0,0,0,29.96,0,0,14.39046296,0,0.664351852,0.058425926,3.49212963,3.203148148,1.524814815,0
110-63-4,77.9,5,NO,NO,C(CCO)CO,WERYXYBDKMZEQL-UHFFFAOYSA-N,Organic oxygen compounds,2.339092315,17.509775,4.828427125,3.722854316,3.722854316,2.914213562,2.132455532,2.132455532,1.154320377,1.154320377,0.566227766,0.566227766,0.223606798,0.223606798,0,0,0,13.21376393,0,12.84164325,0,0,0,0,10.21305479,-0.08,6,80.042,5.92,4.92,3.92,8.08625,0.396375038,8.08625,0.043137008,0.195,0.043137008,0.195,-0.396375038,-0.2488,23.4056,90.122,2,2,0,0,0,0,0,0,2,2,2,0,3,0,0,0,38,10.21305479,0,0,0,0,0,0,0,0,0,0,12.84164325,13.21376393,0,10.21305479,0,0,0,0,12.84164325,13.21376393,0,0,0,0,0,0,0,23.42681872,0,0,12.84164325,0,0,0,0,40.46,0,0,0,16.1725,0,0,0,1.4375,0.39,0
14609-79-1,62.7,1,NO,NO,CC(C)(C)C(C(C)(C)C)O,WFJSIIHYYLHRHB-UHFFFAOYSA-N,Organic oxygen compounds,4.231132186,88.8771238,8.577350269,8.024563865,8.024563865,4.154700538,3.835549159,3.835549159,5.134587265,5.134587265,1.640622073,1.640622073,1.299038106,1.299038106,0,5.106527395,0,16.93394733,0,0,0,0,0,41.5424232,0,-0.04,10,124.098,9.96,2.536710801,2.695685283,9.722222222,0.392037125,9.722222222,0.063621005,0.001736111,0.063621005,-0.236111111,-0.392037125,2.4395,44.9168,144.258,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,62,5.106527395,0,0,0,0,0,0,0,0,0,41.5424232,10.82998094,0,6.103966388,5.106527395,0,0,0,10.82998094,47.64638959,0,0,0,0,0,0,0,0,11.21049378,0,10.82998094,41.5424232,0,0,0,0,20.23,0,0,0,9.722222222,-0.003472222,0,0,-0.236111111,12.35069444,0
590-36-3,54.7,1,NO,NO,CCCC(C)(C)O,WFRBDWRZVBPBDO-UHFFFAOYSA-N,Organic oxygen compounds,3.154490065,42.63193445,5.914213562,5.361427158,5.361427158,3.060660172,2.78426697,2.78426697,2.56243426,2.56243426,0.861803399,0.861803399,0.611803399,0.611803399,5.601050811,0,0,0,0,12.84164325,0,0,13.8474744,6.9237372,5.106527395,-0.04,7,88.065,6.96,2.31410722,5.96,9.017638889,0.390472182,9.017638889,0.059122169,0.449652778,0.059122169,-0.449652778,-0.390472182,1.5574,31.2058,102.177,1,1,0,0,0,0,0,0,1,1,1,0,2,0,0,0,44,5.106527395,0,0,0,0,0,0,0,0,0,13.34455882,20.26829602,0,5.601050811,5.106527395,0,0,0,0,39.21390566,0,0,0,0,0,0,0,0,10.70757821,0,0,33.61285484,0,0,0,0,20.23,0,0,0,9.017638889,-0.449652778,0,0,1.954861111,5.727152778,0
838-15-3,90.6,1,NO,NO,C1CC2=CC=CC=C2C(=O)CC3=CC=CC=C31,WHLICQXKIOKNRQ-UHFFFAOYSA-N,Organic oxygen compounds,2.064371601,569.2427914,11.66492594,9.648370788,9.648370788,8.343336593,6.023038246,6.023038246,4.525810414,4.525810414,3.450842183,3.450842183,2.521715127,2.521715127,0,4.794537184,0,5.783244946,6.420821623,18.40509474,16.69035448,0,24.26546827,24.26546827,0,-1.89,17,208.175,10.27586696,4.171939256,1.887543367,12.2210223,0.293805964,12.2210223,0.167020206,0.243287037,0.167020206,0.243287037,-0.293805964,3.2106,68.3265,222.287,0,1,1,0,1,2,0,2,1,0,1,0,0,0,0,0,84,0,0,5.783244946,0,0,0,4.794537184,0,0,0,48.53093655,29.53199772,11.98427311,0,4.794537184,5.783244946,0,0,0,19.26246487,0,70.78474251,0,0,0,0,0,0,5.783244946,19.26246487,0,27.04834315,48.53093655,0,0,0,17.07,0,0,12.2210223,0,4.59385393,0.243287037,16.2547534,2.520416667,0,0
3249-46-5,41.6,1,NO,NO,CCC(C)(C)OC(C)C,WICKZWVCTKHMNG-UHFFFAOYSA-N,Organic oxygen compounds,3.576751614,74.63682062,7.491563832,7.192705341,7.192705341,3.977162391,3.655187116,3.655187116,3.27985195,3.27985195,1.406182203,1.406182203,0.721404521,0.721404521,0,0,0,5.601050811,6.103966388,6.420821623,0,0,0,34.618686,4.736862954,-0.04,9,112.087,8.96,3.21003996,4.462512563,5.586805556,0.372936085,5.586805556,0.062692948,0.063657407,0.062692948,0.063657407,-0.372936085,2.6,40.591,130.231,0,1,0,0,0,0,0,0,1,0,1,0,3,0,0,0,56,4.736862954,0,0,0,0,0,0,0,0,0,6.9237372,34.11577042,0,11.7050172,4.736862954,0,0,0,0,52.74452482,0,0,0,0,0,0,0,0,11.7050172,4.736862954,0,41.03950762,0,0,0,0,9.23,5.586805556,0,0,0,0.063657407,0,0,1.421759259,10.51111111,0
1122-54-9,66.5,1,NO,NO,CC(=O)C1=CC=NC=C1,WMQUKDQWMMOHSA-UHFFFAOYSA-N,Organic oxygen compounds,2.981454614,205.4159526,6.690234444,5.164862963,5.164862963,4.304530453,2.714538861,2.714538861,1.792074948,1.792074948,1.086846813,1.086846813,0.586622196,0.586622196,0,4.794537184,0,5.783244946,5.563451492,0,6.9237372,24.52642128,0,4.983978521,0,-1.18,9,114.083,5.947877238,2.395561741,1.353393012,10.61759259,0.294510206,10.61759259,0.159410633,0.080925926,0.159410633,0.080925926,-0.294510206,1.2842,34.2415,121.139,0,2,0,0,0,0,1,1,2,0,2,0,1,0,0,0,46,0,0,5.783244946,0,0,0,9.778515705,0,0,0,0,19.05647134,17.95713863,0,4.794537184,5.783244946,0,4.983978521,0,6.9237372,0,30.08987277,0,0,0,0,0,0,10.76722347,0,0,17.28172588,24.52642128,0,0,0,29.96,0,0,14.39314815,0,0.712962963,0.080925926,3.393518519,3.215740741,1.537037037,0
32970-45-9,40.3,1,NO,NO,CCC(C)OC(C)(C)C,WMZNUJPPIPVIOD-UHFFFAOYSA-N,Organic oxygen compounds,3.467261091,71.12704562,7.491563832,7.192705341,7.192705341,3.954507022,3.632531746,3.632531746,3.449089074,3.449089074,1.129652811,1.129652811,0.686886724,0.686886724,0,0,0,5.601050811,6.103966388,6.420821623,0,0,0,34.618686,4.736862954,-0.04,9,112.087,8.96,3.21003996,5.836965253,5.586805556,0.372936506,5.586805556,0.06016393,0.023240741,0.06016393,0.023240741,-0.372936506,2.6,40.591,130.231,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,56,4.736862954,0,0,0,0,0,0,0,0,0,6.9237372,34.11577042,0,11.7050172,4.736862954,0,0,0,0,52.74452482,0,0,0,0,0,0,0,0,11.7050172,4.736862954,0,41.03950762,0,0,0,0,9.23,5.586805556,0,0,0,0.023240741,0,0,1.488032407,10.48525463,0
32970-45-9,41.3,1,NO,NO,CCC(C)OC(C)(C)C,WMZNUJPPIPVIOD-UHFFFAOYSA-N,Organic oxygen compounds,3.467261091,71.12704562,7.491563832,7.192705341,7.192705341,3.954507022,3.632531746,3.632531746,3.449089074,3.449089074,1.129652811,1.129652811,0.686886724,0.686886724,0,0,0,5.601050811,6.103966388,6.420821623,0,0,0,34.618686,4.736862954,-0.04,9,112.087,8.96,3.21003996,5.836965253,5.586805556,0.372936506,5.586805556,0.06016393,0.023240741,0.06016393,0.023240741,-0.372936506,2.6,40.591,130.231,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,56,4.736862954,0,0,0,0,0,0,0,0,0,6.9237372,34.11577042,0,11.7050172,4.736862954,0,0,0,0,52.74452482,0,0,0,0,0,0,0,0,11.7050172,4.736862954,0,41.03950762,0,0,0,0,9.23,5.586805556,0,0,0,0.023240741,0,0,1.488032407,10.48525463,0
589-62-8,67.2,1,NO,NO,CCCCC(CCC)O,WOFPPJOZXUTRAU-UHFFFAOYSA-N,Organic oxygen compounds,2.954822573,52.52932501,7.112884175,6.560097771,6.560097771,4.308060412,3.988909033,3.988909033,2.584727166,2.584727166,1.512799851,1.512799851,0.917309963,0.917309963,0,5.106527395,0,6.103966388,0,19.26246487,12.84164325,0,0,13.8474744,0,-0.04,9,112.087,8.96,6.085628141,5.836965253,9.180277778,0.393131568,9.180277778,0.053974477,0.032453704,0.053974477,-0.032453704,-0.393131568,2.3376,40.4398,130.231,1,1,0,0,0,0,0,0,1,1,1,0,5,0,0,0,56,5.106527395,0,0,0,0,0,0,0,0,0,33.10993927,12.84164325,0,6.103966388,5.106527395,0,0,0,0,52.0555489,0,0,0,0,0,0,0,0,11.21049378,0,0,45.95158251,0,0,0,0,20.23,0,0,0,9.180277778,0,0,0,5.395286281,4.257769274,0
310-71-4,37.5,1,NO,NO,CCOC(C(F)Cl)(F)F,WOKICPFFJCXEDW-UHFFFAOYSA-N,Organic oxygen compounds,3.702086145,85.88193312,7.491563832,4.704563233,5.460492179,4.004035845,2.302981449,2.73941723,1.295510144,1.678685254,0.590824146,0.844868447,0.255436357,0.318430436,11.73944673,13.17124514,0,6.606881965,0,0,6.9237372,0,0,16.33780284,0,0.04,9,156.49,9.04,3.269363579,2.909795718,11.8175463,0.400436334,11.8175463,0.400436334,0.26375,0.31747302,-3.850887346,-0.31747302,2.1501,27.322,162.538,0,1,0,0,0,0,0,0,1,0,5,0,3,0,0,0,56,4.736862954,0,0,0,5.630857218,6.10858951,0,4.390415048,8.780830095,0,11.60093989,6.9237372,0,6.606881965,17.9081081,11.60093989,0,0,0,18.66318393,6.606881965,0,0,0,0,13.17124514,0,11.60093989,18.34632869,4.736862954,0,6.9237372,0,0,0,0,9.23,38.84223765,4.406527778,0,0,-2.76625,0,0,-3.850887346,1.062816358,0
107-75-5,75.3,1,NO,NO,CC(CCCC(C)(C)O)CC=O,WPFVBOQKRVRMJB-UHFFFAOYSA-N,Organic oxygen compounds,3.364691121,124.2904941,9.612884175,8.338589549,8.338589549,5.454507022,4.614957589,4.614957589,4.212203427,4.212203427,1.984097491,1.984097491,1.165251674,1.165251674,5.601050811,9.901064579,0,0,12.33872767,25.54862539,0,0,13.8474744,6.9237372,0,-0.37,12,152.108,11.63,5.306328435,7.73384216,10.12594667,0.390471996,10.12594667,0.119756178,0.462824074,0.119756178,-0.554663761,-0.390471996,2.1527,49.9938,172.268,1,2,0,0,0,0,0,0,2,1,2,0,6,0,0,0,72,9.901064579,6.286160523,0,0,0,0,0,0,0,0,19.76538045,26.18620207,6.420821623,5.601050811,9.901064579,6.286160523,0,0,5.917906046,52.0555489,0,0,0,0,0,0,0,0,16.99373873,4.794537184,5.917906046,46.45449809,0,0,0,0,37.3,0,0,10.12594667,9.390892227,-0.554663761,0.462824074,0,4.45639503,5.70193909,0
502-56-7,50.9,4,NO,NO,CCCCC(=O)CCCC,WSGCRAOTEDLMFQ-UHFFFAOYSA-N,Organic oxygen compounds,3.086348426,76.72905595,7.819990956,7.150888978,7.150888978,4.808060412,4.325444489,4.325444489,2.745781916,2.745781916,1.618337708,1.618337708,0.872890958,0.872890958,0,4.794537184,0,0,5.783244946,38.52492974,0,0,0,13.8474744,0,-0.33,10,124.098,9.67,6.785340254,5.800378096,10.96083333,0.299717912,10.96083333,0.132410969,0.44787037,0.132410969,0.44787037,-0.299717912,2.9359,44.057,142.242,0,1,0,0,0,0,0,0,1,0,1,0,6,0,0,0,60,0,5.783244946,0,0,0,0,4.794537184,0,0,0,26.68911765,12.84164325,12.84164325,0,4.794537184,5.783244946,0,0,0,52.37240414,0,0,0,0,0,0,0,0,5.783244946,4.794537184,0,52.37240414,0,0,0,0,17.07,0,0,10.96083333,0,0,0.44787037,0,6.021652022,4.236310941,0
63364-38-5,63.6,1,NO,NO,CCC1(OOC(OOC(OO1)(CC)CC)(CC)CC)CC,WYEDBMPUQDXWEF-UHFFFAOYSA-N,Organic oxygen compounds,3.078314017,228.9900927,15.98528137,14.19213043,14.19213043,9.985281374,8.088705902,8.088705902,5.353371151,5.353371151,4.268281734,4.268281734,1.954388911,1.954388911,17.36133346,0,0,0,38.52492974,0,0,0,41.5424232,0,29.32542572,-0.24,21,276.159,18.80816956,7.852116863,4.14863595,5.576780045,0.233262472,5.576780045,0.233262472,0.579878118,0.194891027,-0.97,-0.194891027,4.3935,76.449,306.399,0,6,0,1,1,0,0,0,6,0,6,0,6,0,1,1,126,0,0,0,17.36133346,0,0,0,0,29.32542572,0,41.5424232,0,38.52492974,0,29.32542572,0,0,0,0,97.42868639,0,0,0,0,0,0,0,0,17.36133346,29.32542572,0,80.06735294,0,0,0,0,55.38,0,0,33.46068027,0,0,-2.91,0,3.479268707,11.72005102,0
88-15-3,57.1,2,NO,NO,CC(=O)C1=CC=CS1,WYJOVVXUZNRJQY-UHFFFAOYSA-N,Organic oxygen compounds,2.928375237,176.4184221,5.983127663,4.548547388,5.365043969,3.804530453,2.349292352,3.228945163,1.533487638,2.481181831,0.86816738,1.83885912,0.478887614,1.105729749,0,4.794537184,0,5.783244946,0,4.877147194,11.33678588,6.9237372,17.51279691,0,0,-0.63,8,120.132,5.50568521,2.092227095,0.953629433,10.51689815,0.293605495,10.51689815,0.169207293,0.152777778,0.169207293,0.152777778,-0.293605495,1.9507,34.3235,126.18,0,1,0,0,0,0,1,1,2,0,2,0,1,0,0,0,42,0,0,5.783244946,0,0,0,4.794537184,0,0,11.33678588,6.066367068,18.37016704,0,4.877147194,4.794537184,17.12003082,0,0,0,6.9237372,0,22.3899441,0,0,0,0,0,11.33678588,5.783244946,0,0,16.59542158,17.51279691,0,0,0,17.07,0,1.481481481,11.35486111,1.899537037,0,0.152777778,3.702777778,0,1.575231481,0
18523-34-7,63.7,1,NO,NO,COC1(CC1C2=CC=CC=C2)OC,WZQXCQFRVQAFBO-UHFFFAOYSA-N,Organic oxygen compounds,2.150568478,277.40157,9.311554788,7.987704977,7.987704977,6.321627073,4.474580424,4.474580424,3.38747677,3.38747677,2.752418234,2.752418234,1.81724178,1.81724178,0,0,0,5.787111153,5.917906046,6.420821623,5.563451492,14.21959508,18.19910121,12.13273414,9.473725908,-0.86,13,164.119,8.725661035,3.126635351,1.36196647,5.342741875,0.352546206,5.342741875,0.174859686,0.34587963,0.174859686,-0.34587963,-0.352546206,2.163,50.549,178.231,0,2,1,0,1,1,0,1,2,0,2,0,3,1,0,1,70,9.473725908,0,5.787111153,0,0,0,0,0,0,0,30.33183534,5.563451492,26.55832275,0,9.473725908,0,0,0,0,18.12583882,14.21959508,35.89528683,0,0,0,0,0,0,20.00670624,9.473725908,0,17.90217916,30.33183534,0,0,0,18.46,10.68548375,0,0,0,1.297407407,0.060324074,10.34280329,0.962314815,0,3.401666667
96-41-3,56.9,5,NO,NO,C1CCC(C1)O,XCIXKGXIYUWCLL-UHFFFAOYSA-N,Organic oxygen compounds,2.18410557,37.20310344,4.405777394,3.852990989,3.852990989,2.89384685,2.574695471,2.574695471,1.938280557,1.938280557,1.324695471,1.324695471,0.904262022,0.904262022,0,0,0,6.103966388,0,12.84164325,12.84164325,0,0,0,5.106527395,-0.04,6,76.054,4.127785235,1.605659929,0.716242568,8.729166667,0.393131382,8.729166667,0.053984801,0.046296296,0.053984801,0.046296296,-0.393131382,0.9213,24.4748,86.134,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,36,5.106527395,0,0,0,0,0,0,0,0,0,12.84164325,12.84164325,0,6.103966388,5.106527395,0,0,0,0,31.78725288,0,0,0,0,0,0,0,0,11.21049378,0,0,25.68328649,0,0,0,0,20.23,0,0,0,8.729166667,0,0,0,4.604166667,0,0
13343-98-1,47.8,1,NO,NO,CCCCOCCOC,XDFQEFFBRPGSMC-UHFFFAOYSA-N,Organic oxygen compounds,2.595082707,40.18080947,6.949747468,6.352030487,6.352030487,4.414213562,3.481380475,3.481380475,1.958725106,1.958725106,1.074023571,1.074023571,0.490720611,0.490720611,0,0,0,0,6.606881965,19.63458555,6.420821623,7.109797541,0,6.9237372,9.473725908,-0.08,9,116.075,8.92,7.92,7.92,5.189444444,0.382297744,5.189444444,0.069978674,0.712018141,0.069978674,0.712018141,-0.382297744,1.4495,37.603,132.203,0,2,0,0,0,0,0,0,2,0,2,0,6,0,0,0,56,9.473725908,0,0,0,0,0,0,0,0,0,13.34455882,6.420821623,13.71667951,13.21376393,9.473725908,0,0,0,0,19.76538045,26.93044343,0,0,0,0,0,0,0,26.93044343,9.473725908,0,19.76538045,0,0,0,0,18.46,9.986476049,0,0,0,0,0,0,2.357833759,4.471979167,1.683711026
17455-13-9,86.1,1,NO,NO,C1COCCOCCOCCOCCOCCO1,XEZNGIUYQVAUSS-UHFFFAOYSA-N,Organic oxygen compounds,2,91.58797504,12.72792206,10.93477112,10.93477112,9,6.464101615,6.464101615,3.674234614,3.674234614,2.232050808,2.232050808,1.319479217,1.319479217,0,0,0,0,79.28258357,0,0,0,0,0,28.42117772,-0.24,18,240.126,15.81630631,13.19776885,10.88536523,5.327438272,0.376667636,5.327438272,0.070114395,0.586280864,0.070114395,0.586280864,-0.376667636,0.0996,64.914,264.318,0,6,0,1,1,0,0,0,6,0,6,0,0,0,1,1,108,28.42117772,0,0,0,0,0,0,0,0,0,0,0,0,79.28258357,28.42117772,0,0,0,0,0,79.28258357,0,0,0,0,0,0,0,79.28258357,28.42117772,0,0,0,0,0,0,55.38,31.96462963,0,0,0,0,0,0,0,7.03537037,0
597-49-9,57.3,1,NO,NO,CCC(CC)(CC)O,XKIRHOWVQWCYBT-UHFFFAOYSA-N,Organic oxygen compounds,3.583212565,47.14250307,6.621320344,6.068533939,6.068533939,3.681980515,3.405587313,3.405587313,2.285001821,2.285001821,1.974341649,1.974341649,0.75,0.75,0,5.106527395,0,5.601050811,0,19.26246487,0,0,20.7712116,0,0,-0.04,8,100.076,7.96,3.079539222,1.826390306,9.4375,0.389927688,9.4375,0.063955124,0.375,0.063955124,-0.375,-0.389927688,1.9475,35.8228,116.204,1,1,0,0,0,0,0,0,1,1,1,0,3,0,0,0,50,5.106527395,0,0,0,0,0,0,0,0,0,20.7712116,19.26246487,0,5.601050811,5.106527395,0,0,0,0,45.63472728,0,0,0,0,0,0,0,0,10.70757821,0,0,40.03367647,0,0,0,0,20.23,0,0,0,9.4375,-0.375,0,0,2.625,6.0625,0
2234-16-4,63.6,1,NO,NO,CC(=O)C1=C(C=C(C=C1)Cl)Cl,XMCRWEBERCXJCH-UHFFFAOYSA-N,Organic oxygen compounds,3.196069662,294.1435742,8.43072142,5.896228044,7.408085936,5.109060905,3.07012249,3.826051436,2.180354441,3.023990348,1.310426503,1.858232614,0.774995701,1.316556586,0,4.794537184,0,5.783244946,15.60871812,0,6.9237372,18.19910121,0,0,23.20187978,-0.53,11,182.993,8.565510984,3.244738766,1.948067425,10.84997543,0.294454041,10.84997543,0.160798474,0.049382716,0.160798474,-0.049382716,-0.294454041,3.196,46.4665,189.041,0,1,0,0,0,1,0,1,1,0,3,0,1,0,0,0,58,0,0,5.783244946,0,0,0,4.794537184,0,0,0,23.20187978,25.12283841,10.58608481,5.022633314,4.794537184,28.98512473,0,0,0,6.9237372,0,33.80781932,0,0,0,0,0,23.20187978,5.783244946,0,0,17.28172588,18.19910121,10.04526663,0,0,17.07,0,11.34511464,10.84997543,0.949074074,0.510246914,-0.049382716,4.816481481,0,1.467379063,0
