,fpsize,minPath,maxPath,nBitsPerHash,MAE_train,MSE_train,r2_train,MAE,MSE,r2,alpha_opt,gamma_opt,best_score
19,4096,3,8,8,0.23389947358962154,0.1173406368178969,0.9753477290246776,0.941003754348479,1.5777672533526264,0.6678743140781138,0.09999999999999998,0.0010000000000000002,-0.9659626063269984
22,4096,4,8,8,0.2304428219799357,0.11434416772756321,0.975978542070991,0.9411691319230062,1.5787394619544313,0.6676241366806274,0.09999999999999998,0.0010000000000000002,-0.9671963247953184
23,4096,4,8,10,0.2591219290918728,0.15997671006145273,0.9663929364245426,0.9671419550260557,1.6554051103983956,0.6515905336499676,0.09999999999999998,0.0010000000000000002,-0.9910928294844059
20,4096,3,8,10,0.26543473744245677,0.16712420630486743,0.9648909392726608,0.9681481286321045,1.6609037217357165,0.650455298826085,0.09999999999999998,0.0010000000000000002,-0.9924972459015935
14,4096,1,8,10,0.27126445315315423,0.1735107284728978,0.9635485207033323,0.9682457080383335,1.6621620831377992,0.650135550113615,0.09999999999999998,0.0010000000000000002,-0.9938431617516171
17,4096,2,8,10,0.2687800022836072,0.1708782464657612,0.9641017218861968,0.9685007125258511,1.6613252605247077,0.6503505817416646,0.09999999999999998,0.0010000000000000002,-0.9932723407248927
24,4096,1,9,6,0.2461558866933317,0.15541621841829598,0.9673477995591607,0.9744358475816413,1.6826467604301734,0.6458275520055908,0.09999999999999998,0.0010000000000000002,-0.997957636539347
27,4096,2,9,6,0.24490680332686252,0.1541436250556048,0.9676161200358614,0.9744839480125588,1.6822418658870404,0.6459340692923055,0.09999999999999998,0.0010000000000000002,-0.9977938992641688
88,8192,2,10,8,0.5368721027991149,0.577966292743987,0.8785663089581657,0.9747316210682145,1.690278044043367,0.6444678771884558,0.09999999999999998,0.00010000000000000002,-0.9861432875493552
30,4096,3,9,6,0.24325191969669682,0.15260855281235014,0.9679393308141856,0.9750628321448316,1.6862154943522238,0.6450540498811582,0.09999999999999998,0.0010000000000000002,-0.9979868731464677
