Num,SlogP,SMR,LabuteASA,TPSA,AMW,ExactMW,NumLipinskiHBA,NumLipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumAmideBonds,NumHeteroAtoms,NumHeavyAtoms,NumAtoms,NumStereocenters,NumUnspecifiedStereocenters,NumRings,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumSaturatedCarbocycles,NumAliphaticCarbocycles,FractionCSP3,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,Chi1n,Chi2n,Chi3n,Chi4n,HallKierAlpha,kappa1,kappa2,kappa3,slogp_VSA1,slogp_VSA2,slogp_VSA3,slogp_VSA4,slogp_VSA5,slogp_VSA6,slogp_VSA7,slogp_VSA8,slogp_VSA9,slogp_VSA10,slogp_VSA11,slogp_VSA12,smr_VSA1,smr_VSA2,smr_VSA3,smr_VSA4,smr_VSA5,smr_VSA6,smr_VSA7,smr_VSA8,smr_VSA9,smr_VSA10,peoe_VSA1,peoe_VSA2,peoe_VSA3,peoe_VSA4,peoe_VSA5,peoe_VSA6,peoe_VSA7,peoe_VSA8,peoe_VSA9,peoe_VSA10,peoe_VSA11,peoe_VSA12,peoe_VSA13,peoe_VSA14,MQN1,MQN2,MQN3,MQN4,MQN5,MQN6,MQN7,MQN8,MQN9,MQN10,MQN11,MQN12,MQN13,MQN14,MQN15,MQN16,MQN17,MQN18,MQN19,MQN20,MQN21,MQN22,MQN23,MQN24,MQN25,MQN26,MQN27,MQN28,MQN29,MQN30,MQN31,MQN32,MQN33,MQN34,MQN35,MQN36,MQN37,MQN38,MQN39,MQN40,MQN41,MQN42,SlogP (#1),SMR (#1),LabuteASA (#1),TPSA (#1),AMW (#1),ExactMW (#1),NumLipinskiHBA (#1),NumLipinskiHBD (#1),NumRotatableBonds (#1),NumHBD (#1),NumHBA (#1),NumAmideBonds (#1),NumHeteroAtoms (#1),NumHeavyAtoms (#1),NumAtoms (#1),NumStereocenters (#1),NumUnspecifiedStereocenters (#1),NumRings (#1),NumAromaticRings (#1),NumSaturatedRings (#1),NumAliphaticRings (#1),NumAromaticHeterocycles (#1),NumSaturatedHeterocycles (#1),NumAliphaticHeterocycles (#1),NumAromaticCarbocycles (#1),NumSaturatedCarbocycles (#1),NumAliphaticCarbocycles (#1),FractionCSP3 (#1),Chi0v (#1),Chi1v (#1),Chi2v (#1),Chi3v (#1),Chi4v (#1),Chi1n (#1),Chi2n (#1),Chi3n (#1),Chi4n (#1),HallKierAlpha (#1),kappa1 (#1),kappa2 (#1),kappa3 (#1),slogp_VSA1 (#1),slogp_VSA2 (#1),slogp_VSA3 (#1),slogp_VSA4 (#1),slogp_VSA5 (#1),slogp_VSA6 (#1),slogp_VSA7 (#1),slogp_VSA8 (#1),slogp_VSA9 (#1),slogp_VSA10 (#1),slogp_VSA11 (#1),slogp_VSA12 (#1),smr_VSA1 (#1),smr_VSA2 (#1),smr_VSA3 (#1),smr_VSA4 (#1),smr_VSA5 (#1),smr_VSA6 (#1),smr_VSA7 (#1),smr_VSA8 (#1),smr_VSA9 (#1),smr_VSA10 (#1),peoe_VSA1 (#1),peoe_VSA2 (#1),peoe_VSA3 (#1),peoe_VSA4 (#1),peoe_VSA5 (#1),peoe_VSA6 (#1),peoe_VSA7 (#1),peoe_VSA8 (#1),peoe_VSA9 (#1),peoe_VSA10 (#1),peoe_VSA11 (#1),peoe_VSA12 (#1),peoe_VSA13 (#1),peoe_VSA14 (#1),MQN1 (#1),MQN2 (#1),MQN3 (#1),MQN4 (#1),MQN5 (#1),MQN6 (#1),MQN7 (#1),MQN8 (#1),MQN9 (#1),MQN10 (#1),MQN11 (#1),MQN12 (#1),MQN13 (#1),MQN14 (#1),MQN15 (#1),MQN16 (#1),MQN17 (#1),MQN18 (#1),MQN19 (#1),MQN20 (#1),MQN21 (#1),MQN22 (#1),MQN23 (#1),MQN24 (#1),MQN25 (#1),MQN26 (#1),MQN27 (#1),MQN28 (#1),MQN29 (#1),MQN30 (#1),MQN31 (#1),MQN32 (#1),MQN33 (#1),MQN34 (#1),MQN35 (#1),MQN36 (#1),MQN37 (#1),MQN38 (#1),MQN39 (#1),MQN40 (#1),MQN41 (#1),MQN42 (#1),Temp (K),∆∆G (Kcal/mol)
14,3.1776,68.7652,101.294707952403,29.1,225.291,225.1153641,2,1,3,1,1,1,2,17,32,1,0,2,2,0,0,0,0,0,2,0,0,0.133333333333333,9.75910125154975,5.6801918886571,3.97185855532377,2.68315095694934,1.69454981081168,5.6801918886571,3.97185855532377,2.68315095694934,1.69454981081168,-2.09,11.3970261341985,5.30238854959231,2.93910990914875,5.31678860400633,5.90717972935151,0,0,28.8870181963044,60.6636706846161,0,0,0,0,0,0,4.79453718407182,0,5.31678860400633,0,12.9655780288386,0,71.7905736680101,0,0,5.90717972935151,5.31678860400633,4.79453718407182,0,0,0,48.5309365476929,24.6199228283108,5.563451491697,6.04184082914796,0,0,0,5.90717972935151,0,15,0,0,0,0,0,0,1,0,1,0,17,5,1,0,6,6,0,3,3,2,1,1,0,0,2,1,2,0,10,2,0,0,0,0,2,0,0,0,0,0,0,2.6844,86.467,131.036429596878,56.07,301.39,301.179026976,5,0,4,0,5,0,5,22,45,2,0,3,1,0,2,1,0,2,0,0,0,0.588235294117647,13.6138028141281,7.93300479035692,6.52130929169612,4.07420135383106,2.41504174932263,7.93300479035692,6.52130929169612,4.07420135383106,2.41504174932263,-1.91,15.0037687484079,6.06657579410354,2.98239279031949,0,42.0769147969842,9.4737259076001,11.8358120923228,39.0828047884594,28.1839106706562,0,0,0,0,0,0,9.4737259076001,0,4.98397852094721,21.8206215575941,39.7786304570584,13.2137639290258,29.5869571950818,0,0,11.7954906887152,9.4737259076001,0,14.9687879862185,0,0,33.7613158672241,23.968546229246,0,12.0836816582959,24.6016199187228,0,11.7954906887152,0,0,17,0,0,0,0,0,0,0,3,0,2,22,8,0,0,11,5,0,4,7,5,0,0,0,0,4,0,2,0,10,6,0,0,0,2,1,0,0,0,0,0,0,303.15,0.19037287174361
15,3.1776,68.7652,101.294707952403,29.1,225.291,225.1153641,2,1,3,1,1,1,2,17,32,1,0,2,2,0,0,0,0,0,2,0,0,0.133333333333333,9.75910125154975,5.6801918886571,3.97185855532377,2.68315095694934,1.69454981081168,5.6801918886571,3.97185855532377,2.68315095694934,1.69454981081168,-2.09,11.3970261341985,5.30238854959231,2.93910990914875,5.31678860400633,5.90717972935151,0,0,28.8870181963044,60.6636706846161,0,0,0,0,0,0,4.79453718407182,0,5.31678860400633,0,12.9655780288386,0,71.7905736680101,0,0,5.90717972935151,5.31678860400633,4.79453718407182,0,0,0,48.5309365476929,24.6199228283108,5.563451491697,6.04184082914796,0,0,0,5.90717972935151,0,15,0,0,0,0,0,0,1,0,1,0,17,5,1,0,6,6,0,3,3,2,1,1,0,0,2,1,2,0,10,2,0,0,0,0,2,0,0,0,0,0,0,4.5743,74.897,124.753228457585,38.92,306.287,306.097997696,3,0,3,0,3,0,6,22,35,0,0,3,2,0,1,2,0,0,0,0,1,0.25,11.5993411283785,6.8581132344882,5.00940419513441,3.31870237071947,2.20180521626225,6.8581132344882,5.00940419513441,3.31870237071947,2.20180521626225,-2.37,14.5624004839941,5.78787436720163,3.26728782506785,0,9.96795704189442,12.5971201403695,0,24.0990227323975,52.8110564917996,0,11.5846519168744,0,13.1712451430245,0,0,17.5883960800778,0,9.96795704189442,0,25.4387633862215,0,59.6512850412917,0,11.5846519168744,0,4.41715093705335,4.98397852094721,4.98397852094721,13.1712451430245,0,18.2280603205016,30.5474819128445,12.6176651945391,11.2573794865455,11.9570909904875,0,5.89072392202591,0,6.17629851744347,16,3,0,0,0,0,0,0,2,0,1,22,7,0,0,10,7,0,3,4,3,0,0,0,0,3,1,0,1,12,5,0,0,0,1,2,0,0,0,0,0,0,303.15,0.577108402903819
16,3.1776,68.7652,101.294707952403,29.1,225.291,225.1153641,2,1,3,1,1,1,2,17,32,1,0,2,2,0,0,0,0,0,2,0,0,0.133333333333333,9.75910125154975,5.6801918886571,3.97185855532377,2.68315095694934,1.69454981081168,5.6801918886571,3.97185855532377,2.68315095694934,1.69454981081168,-2.09,11.3970261341985,5.30238854959231,2.93910990914875,5.31678860400633,5.90717972935151,0,0,28.8870181963044,60.6636706846161,0,0,0,0,0,0,4.79453718407182,0,5.31678860400633,0,12.9655780288386,0,71.7905736680101,0,0,5.90717972935151,5.31678860400633,4.79453718407182,0,0,0,48.5309365476929,24.6199228283108,5.563451491697,6.04184082914796,0,0,0,5.90717972935151,0,15,0,0,0,0,0,0,1,0,1,0,17,5,1,0,6,6,0,3,3,2,1,1,0,0,2,1,2,0,10,2,0,0,0,0,2,0,0,0,0,0,0,4.2336,94.1610000000001,140.308451057115,43.18,320.477,320.246378264,4,0,2,0,4,0,4,23,55,2,0,3,0,1,3,0,0,2,0,1,1,0.894736842105263,15.6082649974262,9.05016356595167,9.54337240831538,5.57724056884769,3.65636249108093,9.05016356595167,9.54337240831538,5.57724056884769,3.65636249108093,-1.06,16.7857861445594,5.49079324756273,3.01189307986564,0,37.092936276037,9.4737259076001,16.2449714081903,67.2257096898478,9.98480946527134,0,0,0,0,0,0,9.4737259076001,0,0,26.2297808734617,79.3093913481437,13.2137639290258,0,0,0,11.7954906887152,9.4737259076001,0,9.98480946527134,0,0,54.3840664439958,23.6716241846456,0,12.0836816582959,18.6287543984226,11.7954906887152,0,0,0,19,0,0,0,0,0,0,0,2,0,2,23,10,0,0,13,2,0,2,6,4,0,0,0,0,6,0,0,2,10,4,1,0,0,3,0,0,0,0,0,0,0,303.15,0.0251748411422778
17,3.1776,68.7652,101.294707952403,29.1,225.291,225.1153641,2,1,3,1,1,1,2,17,32,1,0,2,2,0,0,0,0,0,2,0,0,0.133333333333333,9.75910125154975,5.6801918886571,3.97185855532377,2.68315095694934,1.69454981081168,5.6801918886571,3.97185855532377,2.68315095694934,1.69454981081168,-2.09,11.3970261341985,5.30238854959231,2.93910990914875,5.31678860400633,5.90717972935151,0,0,28.8870181963044,60.6636706846161,0,0,0,0,0,0,4.79453718407182,0,5.31678860400633,0,12.9655780288386,0,71.7905736680101,0,0,5.90717972935151,5.31678860400633,4.79453718407182,0,0,0,48.5309365476929,24.6199228283108,5.563451491697,6.04184082914796,0,0,0,5.90717972935151,0,15,0,0,0,0,0,0,1,0,1,0,17,5,1,0,6,6,0,3,3,2,1,1,0,0,2,1,2,0,10,2,0,0,0,0,2,0,0,0,0,0,0,3.4646,95.7010000000001,143.766313825672,56.07,329.444,329.210327104,5,0,2,0,5,0,5,24,51,2,0,3,1,0,2,1,0,2,0,0,0,0.631578947368421,15.4591022757488,8.53428731612137,8.66222648997244,4.48869388219251,2.5882664848633,8.53428731612137,8.66222648997244,4.48869388219251,2.5882664848633,-1.91,16.930714071919,5.86697865131436,3.4465007495923,0,42.0769147969842,9.4737259076001,10.8299809387936,52.9302791878407,28.1839106706562,0,0,0,0,0,0,9.4737259076001,0,4.98397852094721,20.8147904040649,53.6261048564397,13.2137639290258,29.5869571950818,0,0,11.7954906887152,9.4737259076001,0,14.9687879862185,0,0,47.6087902666054,22.9627150757168,0,12.0836816582959,24.6016199187228,0,11.7954906887152,0,0,19,0,0,0,0,0,0,0,3,0,2,24,10,0,0,11,5,0,2,7,5,0,0,0,0,6,0,0,2,10,6,0,0,0,2,1,0,0,0,0,0,0,303.15,0.443055652095949
18,3.1776,68.7652,101.294707952403,29.1,225.291,225.1153641,2,1,3,1,1,1,2,17,32,1,0,2,2,0,0,0,0,0,2,0,0,0.133333333333333,9.75910125154975,5.6801918886571,3.97185855532377,2.68315095694934,1.69454981081168,5.6801918886571,3.97185855532377,2.68315095694934,1.69454981081168,-2.09,11.3970261341985,5.30238854959231,2.93910990914875,5.31678860400633,5.90717972935151,0,0,28.8870181963044,60.6636706846161,0,0,0,0,0,0,4.79453718407182,0,5.31678860400633,0,12.9655780288386,0,71.7905736680101,0,0,5.90717972935151,5.31678860400633,4.79453718407182,0,0,0,48.5309365476929,24.6199228283108,5.563451491697,6.04184082914796,0,0,0,5.90717972935151,0,15,0,0,0,0,0,0,1,0,1,0,17,5,1,0,6,6,0,3,3,2,1,1,0,0,2,1,2,0,10,2,0,0,0,0,2,0,0,0,0,0,0,3.5659,95.007,145.767387171748,43.18,330.387,330.136827816,4,0,2,0,4,0,4,25,43,4,0,6,2,0,4,0,0,2,2,0,2,0.333333333333333,13.7604473457628,8.97269180378554,7.2306086672917,5.73742298686266,4.61670972549632,8.97269180378554,7.2306086672917,5.73742298686266,4.61670972549632,-2.62,13.6461014715385,4.94417865640007,1.99899071362375,0,24.0034234642118,22.3153691534521,0,40.7583092480099,58.5157460129642,0,0,0,0,0,0,9.4737259076001,0,0,9.98480946527134,43.5540793025706,0,70.7847425144809,0,0,11.7954906887152,9.4737259076001,0,9.98480946527134,0,0,48.5309365476929,22.253805966788,12.841643245852,6.42082162292601,24.2916144337925,11.7954906887152,0,0,0,21,0,0,0,0,0,0,0,2,0,2,25,2,0,0,20,8,0,2,6,4,0,0,0,0,0,1,0,0,14,10,0,0,0,4,2,0,0,0,0,8,4,303.15,0.322770666720969
19,3.1776,68.7652,101.294707952403,29.1,225.291,225.1153641,2,1,3,1,1,1,2,17,32,1,0,2,2,0,0,0,0,0,2,0,0,0.133333333333333,9.75910125154975,5.6801918886571,3.97185855532377,2.68315095694934,1.69454981081168,5.6801918886571,3.97185855532377,2.68315095694934,1.69454981081168,-2.09,11.3970261341985,5.30238854959231,2.93910990914875,5.31678860400633,5.90717972935151,0,0,28.8870181963044,60.6636706846161,0,0,0,0,0,0,4.79453718407182,0,5.31678860400633,0,12.9655780288386,0,71.7905736680101,0,0,5.90717972935151,5.31678860400633,4.79453718407182,0,0,0,48.5309365476929,24.6199228283108,5.563451491697,6.04184082914796,0,0,0,5.90717972935151,0,15,0,0,0,0,0,0,1,0,1,0,17,5,1,0,6,6,0,3,3,2,1,1,0,0,2,1,2,0,10,2,0,0,0,0,2,0,0,0,0,0,0,4.3526,98.921,147.779049478806,43.18,334.419,334.168127944,4,0,4,0,4,0,4,25,47,2,0,4,2,0,2,0,0,2,2,0,0,0.333333333333333,14.5533405645763,8.66442398981104,6.96847524341933,4.74004313299495,3.21485276212823,8.66442398981104,6.96847524341933,4.74004313299495,3.21485276212823,-2.62,15.8815266763167,6.35532063366103,3.0417747218422,0,25.0092546177411,9.4737259076001,5.41499046939678,37.0580590410712,70.6484801498874,0,0,0,0,0,0,9.4737259076001,0,0,15.3997999346681,25.9311560576772,13.2137639290258,71.7905736680101,0,0,11.7954906887152,9.4737259076001,0,9.98480946527134,0,0,60.6636706846161,24.9743773827752,0,0,30.7124360567185,11.7954906887152,0,0,0,21,0,0,0,0,0,0,0,2,0,2,25,6,0,0,14,8,0,4,6,4,0,0,0,0,2,0,0,1,16,6,0,0,0,2,2,0,0,0,0,0,0,303.15,0.505177920464726
20,3.1776,68.7652,101.294707952403,29.1,225.291,225.1153641,2,1,3,1,1,1,2,17,32,1,0,2,2,0,0,0,0,0,2,0,0,0.133333333333333,9.75910125154975,5.6801918886571,3.97185855532377,2.68315095694934,1.69454981081168,5.6801918886571,3.97185855532377,2.68315095694934,1.69454981081168,-2.09,11.3970261341985,5.30238854959231,2.93910990914875,5.31678860400633,5.90717972935151,0,0,28.8870181963044,60.6636706846161,0,0,0,0,0,0,4.79453718407182,0,5.31678860400633,0,12.9655780288386,0,71.7905736680101,0,0,5.90717972935151,5.31678860400633,4.79453718407182,0,0,0,48.5309365476929,24.6199228283108,5.563451491697,6.04184082914796,0,0,0,5.90717972935151,0,15,0,0,0,0,0,0,1,0,1,0,17,5,1,0,6,6,0,3,3,2,1,1,0,0,2,1,2,0,10,2,0,0,0,0,2,0,0,0,0,0,0,3.4565,99.259,147.779049478806,43.18,334.419,334.168127944,4,0,6,0,4,0,4,25,47,2,0,4,2,0,2,0,0,2,2,0,0,0.333333333333333,14.1746609081359,8.81778386392224,6.53155356171934,4.4685501441935,3.24530849167549,8.81778386392224,6.53155356171934,4.4685501441935,3.24530849167549,-2.62,15.8815266763167,7.51284303921439,4.26713272077883,0,37.092936276037,22.3153691534521,0,17.54772460632,70.6484801498874,0,0,0,0,0,0,9.4737259076001,0,0,9.98480946527134,31.346146527074,13.2137639290258,71.7905736680101,0,0,11.7954906887152,9.4737259076001,0,9.98480946527134,0,0,60.6636706846161,23.968546229246,0,18.5045032812219,13.2137639290258,11.7954906887152,0,0,0,21,0,0,0,0,0,0,0,2,0,2,25,6,0,0,14,8,0,6,6,4,0,0,0,0,0,3,0,0,16,6,0,0,0,2,2,0,0,0,0,0,0,303.15,0.222427217769986
21,3.1776,68.7652,101.294707952403,29.1,225.291,225.1153641,2,1,3,1,1,1,2,17,32,1,0,2,2,0,0,0,0,0,2,0,0,0.133333333333333,9.75910125154975,5.6801918886571,3.97185855532377,2.68315095694934,1.69454981081168,5.6801918886571,3.97185855532377,2.68315095694934,1.69454981081168,-2.09,11.3970261341985,5.30238854959231,2.93910990914875,5.31678860400633,5.90717972935151,0,0,28.8870181963044,60.6636706846161,0,0,0,0,0,0,4.79453718407182,0,5.31678860400633,0,12.9655780288386,0,71.7905736680101,0,0,5.90717972935151,5.31678860400633,4.79453718407182,0,0,0,48.5309365476929,24.6199228283108,5.563451491697,6.04184082914796,0,0,0,5.90717972935151,0,15,0,0,0,0,0,0,1,0,1,0,17,5,1,0,6,6,0,3,3,2,1,1,0,0,2,1,2,0,10,2,0,0,0,0,2,0,0,0,0,0,0,4.202,104.171,158.497271400541,43.18,358.441,358.168127944,4,0,2,0,4,0,4,27,49,4,0,6,2,0,4,0,0,2,2,0,2,0.391304347826087,15.5533405645763,9.76558502259899,8.50166001436533,6.40200861658123,4.90126228611527,9.76558502259899,8.50166001436533,6.40200861658123,4.90126228611527,-2.62,15.4389987492823,5.21644410771537,2.09752343288589,0,24.0034234642118,22.3153691534521,5.41499046939678,48.1849620244652,58.5157460129642,0,0,0,0,0,0,9.4737259076001,0,0,15.3997999346681,50.9807320790258,0,70.7847425144809,0,0,11.7954906887152,9.4737259076001,0,9.98480946527134,0,0,48.5309365476929,36.1012803661692,12.841643245852,0,29.7066049031893,11.7954906887152,0,0,0,23,0,0,0,0,0,0,0,2,0,2,27,4,0,0,20,8,0,2,6,4,0,0,0,0,2,0,0,1,14,10,0,0,0,4,2,0,0,0,0,8,4,303.15,0.298167814724416
22,3.1776,68.7652,101.294707952403,29.1,225.291,225.1153641,2,1,3,1,1,1,2,17,32,1,0,2,2,0,0,0,0,0,2,0,0,0.133333333333333,9.75910125154975,5.6801918886571,3.97185855532377,2.68315095694934,1.69454981081168,5.6801918886571,3.97185855532377,2.68315095694934,1.69454981081168,-2.09,11.3970261341985,5.30238854959231,2.93910990914875,5.31678860400633,5.90717972935151,0,0,28.8870181963044,60.6636706846161,0,0,0,0,0,0,4.79453718407182,0,5.31678860400633,0,12.9655780288386,0,71.7905736680101,0,0,5.90717972935151,5.31678860400633,4.79453718407182,0,0,0,48.5309365476929,24.6199228283108,5.563451491697,6.04184082914796,0,0,0,5.90717972935151,0,15,0,0,0,0,0,0,1,0,1,0,17,5,1,0,6,6,0,3,3,2,1,1,0,0,2,1,2,0,10,2,0,0,0,0,2,0,0,0,0,0,0,5.9895,104.956,158.944562171025,52.06,360.457,360.183778008,4,0,4,0,4,0,4,27,51,0,0,5,2,1,3,2,0,0,0,1,3,0.391304347826087,15.486580174937,10.0128974195324,7.64338111731347,5.86575983686289,4.35672365424961,10.0128974195324,7.64338111731347,5.86575983686289,4.35672365424961,-2.62,16.546187167908,6.83885976815804,2.93139060214973,0,9.96795704189442,5.41499046939678,0,74.5358768171568,57.8167485063881,0,11.1462090601385,0,0,0,0,8.83430187410669,0,9.96795704189442,0,56.7815634528049,0,72.1517504660301,0,0,11.1462090601385,8.83430187410669,0,9.96795704189442,0,0,49.2977638868553,49.6711387976946,0,0,29.3291724503718,0,11.7814478440518,0,0,23,0,0,0,0,0,0,0,2,0,2,27,4,0,0,18,9,0,4,6,4,0,0,0,0,0,0,0,0,20,6,1,0,0,3,2,0,0,0,0,0,0,303.15,0.523801599002088
23,3.1776,68.7652,101.294707952403,29.1,225.291,225.1153641,2,1,3,1,1,1,2,17,32,1,0,2,2,0,0,0,0,0,2,0,0,0.133333333333333,9.75910125154975,5.6801918886571,3.97185855532377,2.68315095694934,1.69454981081168,5.6801918886571,3.97185855532377,2.68315095694934,1.69454981081168,-2.09,11.3970261341985,5.30238854959231,2.93910990914875,5.31678860400633,5.90717972935151,0,0,28.8870181963044,60.6636706846161,0,0,0,0,0,0,4.79453718407182,0,5.31678860400633,0,12.9655780288386,0,71.7905736680101,0,0,5.90717972935151,5.31678860400633,4.79453718407182,0,0,0,48.5309365476929,24.6199228283108,5.563451491697,6.04184082914796,0,0,0,5.90717972935151,0,15,0,0,0,0,0,0,1,0,1,0,17,5,1,0,6,6,0,3,3,2,1,1,0,0,2,1,2,0,10,2,0,0,0,0,2,0,0,0,0,0,0,4.0926,108.423,160.508933707599,43.18,362.473,362.199428072,4,0,6,0,4,0,4,27,53,2,0,4,2,0,2,0,0,2,2,0,0,0.391304347826087,15.9675541269493,9.61067708273569,7.80260490879296,5.12216473244645,3.58751839153947,9.61067708273569,7.80260490879296,5.12216473244645,3.58751839153947,-2.62,17.7768917291524,7.5511526115429,4.04829086689654,0,37.092936276037,22.3153691534521,5.41499046939678,24.9743773827752,70.6484801498874,0,0,0,0,0,0,9.4737259076001,0,0,15.3997999346681,38.7727993035292,13.2137639290258,71.7905736680101,0,0,11.7954906887152,9.4737259076001,0,9.98480946527134,0,0,60.6636706846161,37.8160206286273,0,12.0836816582959,18.6287543984226,11.7954906887152,0,0,0,23,0,0,0,0,0,0,0,2,0,2,27,8,0,0,14,8,0,6,6,4,0,0,0,0,2,2,0,1,16,6,0,0,0,2,2,0,0,0,0,0,0,303.15,0.18198565266904
24,3.1776,68.7652,101.294707952403,29.1,225.291,225.1153641,2,1,3,1,1,1,2,17,32,1,0,2,2,0,0,0,0,0,2,0,0,0.133333333333333,9.75910125154975,5.6801918886571,3.97185855532377,2.68315095694934,1.69454981081168,5.6801918886571,3.97185855532377,2.68315095694934,1.69454981081168,-2.09,11.3970261341985,5.30238854959231,2.93910990914875,5.31678860400633,5.90717972935151,0,0,28.8870181963044,60.6636706846161,0,0,0,0,0,0,4.79453718407182,0,5.31678860400633,0,12.9655780288386,0,71.7905736680101,0,0,5.90717972935151,5.31678860400633,4.79453718407182,0,0,0,48.5309365476929,24.6199228283108,5.563451491697,6.04184082914796,0,0,0,5.90717972935151,0,15,0,0,0,0,0,0,1,0,1,0,17,5,1,0,6,6,0,3,3,2,1,1,0,0,2,1,2,0,10,2,0,0,0,0,2,0,0,0,0,0,0,4.1178,107.581,162.960965322627,56.07,369.424,369.147726848,5,0,4,0,5,0,5,28,47,2,0,5,3,0,2,1,0,2,2,0,0,0.173913043478261,15.2326049676451,9.35565452116729,6.75154288744948,4.85804424217414,3.3928653962108,9.35565452116729,6.75154288744948,4.85804424217414,3.3928653962108,-3.47,16.6854475159679,7.27094907903294,3.26806947457707,0,29.9932331386883,9.4737259076001,0,34.5984406313868,88.8475813552723,0,0,0,0,0,0,9.4737259076001,0,4.98397852094721,9.98480946527134,12.0836816582959,13.2137639290258,101.377530863092,0,0,11.7954906887152,9.4737259076001,0,14.9687879862185,0,0,66.7300377530777,23.2596371203172,0,0,36.6853015770187,0,11.7954906887152,0,0,23,0,0,0,0,0,0,0,3,0,2,28,4,0,0,17,11,0,4,7,5,0,0,0,0,0,0,0,0,20,8,0,0,0,2,3,0,0,0,0,0,0,303.15,0.153082264450284
25,3.1776,68.7652,101.294707952403,29.1,225.291,225.1153641,2,1,3,1,1,1,2,17,32,1,0,2,2,0,0,0,0,0,2,0,0,0.133333333333333,9.75910125154975,5.6801918886571,3.97185855532377,2.68315095694934,1.69454981081168,5.6801918886571,3.97185855532377,2.68315095694934,1.69454981081168,-2.09,11.3970261341985,5.30238854959231,2.93910990914875,5.31678860400633,5.90717972935151,0,0,28.8870181963044,60.6636706846161,0,0,0,0,0,0,4.79453718407182,0,5.31678860400633,0,12.9655780288386,0,71.7905736680101,0,0,5.90717972935151,5.31678860400633,4.79453718407182,0,0,0,48.5309365476929,24.6199228283108,5.563451491697,6.04184082914796,0,0,0,5.90717972935151,0,15,0,0,0,0,0,0,1,0,1,0,17,5,1,0,6,6,0,3,3,2,1,1,0,0,2,1,2,0,10,2,0,0,0,0,2,0,0,0,0,0,0,5.27690000000001,110.658,165.868044668467,43.18,374.484,374.199428072,4,0,4,0,4,0,4,28,54,2,0,5,2,1,3,0,0,2,2,1,1,0.416666666666667,16.088874470509,10.3715307709976,7.9862421963857,6.19659092882932,4.63773809772506,10.3715307709976,7.9862421963857,6.19659092882932,4.63773809772506,-2.62,17.4765392794402,7.41994711993623,3.10821393387092,0,25.0092546177411,9.4737259076001,5.41499046939678,55.31469275632,70.6484801498874,0,0,0,0,0,0,9.4737259076001,0,0,15.3997999346681,44.187789772926,13.2137639290258,71.7905736680101,0,0,11.7954906887152,9.4737259076001,0,9.98480946527134,0,0,79.9261355533941,23.968546229246,0,0,30.7124360567185,11.7954906887152,0,0,0,24,0,0,0,0,0,0,0,2,0,2,28,4,0,0,20,8,0,4,6,4,0,0,0,0,0,0,0,0,21,6,1,0,0,2,3,0,0,0,0,0,0,303.15,0.194913396423213
26,3.1776,68.7652,101.294707952403,29.1,225.291,225.1153641,2,1,3,1,1,1,2,17,32,1,0,2,2,0,0,0,0,0,2,0,0,0.133333333333333,9.75910125154975,5.6801918886571,3.97185855532377,2.68315095694934,1.69454981081168,5.6801918886571,3.97185855532377,2.68315095694934,1.69454981081168,-2.09,11.3970261341985,5.30238854959231,2.93910990914875,5.31678860400633,5.90717972935151,0,0,28.8870181963044,60.6636706846161,0,0,0,0,0,0,4.79453718407182,0,5.31678860400633,0,12.9655780288386,0,71.7905736680101,0,0,5.90717972935151,5.31678860400633,4.79453718407182,0,0,0,48.5309365476929,24.6199228283108,5.563451491697,6.04184082914796,0,0,0,5.90717972935151,0,15,0,0,0,0,0,0,1,0,1,0,17,5,1,0,6,6,0,3,3,2,1,1,0,0,2,1,2,0,10,2,0,0,0,0,2,0,0,0,0,0,0,4.7362,111.291,170.221324475805,43.18,384.479,384.183778008,4,0,2,0,4,0,4,29,53,4,0,7,2,1,5,0,0,2,2,1,3,0.44,16.3817676893224,10.9726918037855,9.16587357673842,7.6085564124156,6.16288632204949,10.9726918037855,9.16587357673842,7.6085564124156,6.16288632204949,-2.62,16.2070636561432,5.714402412451,2.14725996899153,0,24.0034234642118,22.3153691534521,5.41499046939678,60.0207741167879,58.5157460129642,0,0,0,0,0,0,9.4737259076001,0,0,15.3997999346681,62.8165441713486,0,70.7847425144809,0,0,11.7954906887152,9.4737259076001,0,9.98480946527134,0,0,61.3725797935449,35.09544921264,12.841643245852,0,29.7066049031893,11.7954906887152,0,0,0,25,0,0,0,0,0,0,0,2,0,2,29,2,0,0,25,8,0,2,6,4,0,0,0,0,0,0,0,0,18,10,1,0,0,5,2,0,0,0,0,8,4,303.15,0.414217034054634
